timestamp,action,hours_open,x_exchange,y_exchange,x_price,y_price,x_funding_rate,y_funding_rate,receiver,x_is_long,y_is_long,exit_reason,reason
2025-11-18 09:27:35.186394,enter,0.0,hyperliquid,lighter,40.925,40.8999,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:28:35.186601,hold,0.016666724166666667,hyperliquid,lighter,40.915,40.8542,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:29:35.186856,hold,0.03333346166666667,hyperliquid,lighter,40.864,40.9026,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:30:35.187076,hold,0.05000018944444445,hyperliquid,lighter,40.9,40.87,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:31:35.187284,hold,0.06666691388888889,hyperliquid,lighter,40.881,40.8614,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:32:35.187521,hold,0.08333364638888889,hyperliquid,lighter,40.861,40.8132,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:33:35.187754,hold,0.10000037777777777,hyperliquid,lighter,40.817,40.7269,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:34:35.187970,hold,0.11666710444444445,hyperliquid,lighter,40.723,40.8738,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:35:35.188178,hold,0.1333338288888889,hyperliquid,lighter,40.89,40.8179,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:36:35.188345,hold,0.15000054194444443,hyperliquid,lighter,40.836,40.7316,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:37:35.188577,hold,0.16666727305555554,hyperliquid,lighter,40.754,40.8218,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:38:35.188824,hold,0.18333400833333333,hyperliquid,lighter,40.83,40.833,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:39:35.189057,hold,0.2000007397222222,hyperliquid,lighter,40.857,40.7917,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:40:35.189296,hold,0.21666747277777776,hyperliquid,lighter,40.808,40.7803,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:41:35.189475,hold,0.23333418916666665,hyperliquid,lighter,40.809,40.8698,5.3948e-05,7.8e-05,y,True,False,,
2025-11-18 09:42:35.189712,hold,0.25000092166666665,hyperliquid,lighter,40.878,40.8847,5.3948e-05,7.8e-05,y,True,False,,
