timestamp,action,hours_open,x_exchange,y_exchange,x_price,y_price,x_funding_rate,y_funding_rate,receiver,x_is_long,y_is_long
2025-11-08 16:36:23.436089,enter,0.0,hyperliquid,lighter,40.207,40.1857,1.25e-05,0.0012,y,True,False
2025-11-08 16:37:23.436376,hold,0.01666674638888889,hyperliquid,lighter,40.22,40.1714,1.25e-05,0.0012,y,True,False
2025-11-08 16:38:23.436621,hold,0.03333348111111111,hyperliquid,lighter,40.214,40.2442,1.25e-05,0.0012,y,True,False
2025-11-08 16:39:23.436897,hold,0.05000022444444445,hyperliquid,lighter,40.286,40.2496,1.25e-05,0.0012,y,True,False
2025-11-08 16:40:23.437100,hold,0.0666669475,hyperliquid,lighter,40.268,40.2029,1.25e-05,0.0012,y,True,False
2025-11-08 16:41:23.437275,hold,0.08333366277777779,hyperliquid,lighter,40.24,40.2453,1.25e-05,0.0012,y,True,False
2025-11-08 16:42:23.437510,hold,0.10000039472222222,hyperliquid,lighter,40.269,40.2708,1.25e-05,0.0012,y,True,False
2025-11-08 16:43:23.437744,hold,0.1166671263888889,hyperliquid,lighter,40.298,40.1734,1.25e-05,0.0012,y,True,False
2025-11-08 16:44:23.437951,hold,0.13333385055555555,hyperliquid,lighter,40.209,39.9914,1.25e-05,0.0012,y,True,False
2025-11-08 16:45:23.438206,hold,0.15000058805555555,hyperliquid,lighter,40.019,40.0136,1.25e-05,0.0012,y,True,False
2025-11-08 16:46:23.438389,hold,0.16666730555555556,hyperliquid,lighter,40.05,39.8999,1.25e-05,0.0012,y,True,False
2025-11-08 16:47:23.438645,hold,0.18333404333333334,hyperliquid,lighter,39.97,39.8889,1.25e-05,0.0012,y,True,False
2025-11-08 16:48:23.438913,hold,0.20000078444444444,hyperliquid,lighter,39.965,39.898,1.25e-05,0.0012,y,True,False
2025-11-08 16:49:23.439138,hold,0.2166675136111111,hyperliquid,lighter,39.968,39.8662,1.25e-05,0.0012,y,True,False
2025-11-08 16:50:23.439393,hold,0.2333342511111111,hyperliquid,lighter,39.95,39.8819,1.25e-05,0.0012,y,True,False
2025-11-08 16:51:23.439584,hold,0.25000097083333334,hyperliquid,lighter,39.94,39.9529,1.25e-05,0.0012,y,True,False
2025-11-08 16:52:23.439808,hold,0.26666769972222226,hyperliquid,lighter,40.011,39.9296,1.25e-05,0.0012,y,True,False
2025-11-08 16:53:23.440022,hold,0.28333442583333335,hyperliquid,lighter,39.99,39.9915,1.25e-05,0.0012,y,True,False
2025-11-08 16:54:23.440211,hold,0.300001145,hyperliquid,lighter,40.026,39.9622,1.25e-05,-0.0014,y,True,False
2025-11-08 16:55:23.440442,hold,0.31666787583333333,hyperliquid,lighter,40.006,39.9162,1.25e-05,-0.0014,y,True,False
2025-11-08 16:56:23.440699,hold,0.33333461388888885,hyperliquid,lighter,39.997,40.0171,1.25e-05,-0.0014,y,True,False
2025-11-08 16:57:23.441102,hold,0.3500013925,hyperliquid,lighter,40.061,40.0927,1.25e-05,-0.0014,y,True,False
2025-11-08 16:58:23.441254,hold,0.3666681013888889,hyperliquid,lighter,40.136,40.1258,1.25e-05,-0.0014,y,True,False
2025-11-08 16:59:23.441460,hold,0.3833348252777778,hyperliquid,lighter,40.161,40.1712,1.25e-05,-0.0014,y,True,False
2025-11-08 17:00:23.441624,hold,0.4000015375,hyperliquid,lighter,40.196,40.1587,1.25e-05,-0.0014,y,True,False
2025-11-08 17:01:23.441866,hold,0.4166682713888889,hyperliquid,lighter,40.191,40.1934,1.25e-05,-0.0014,y,True,False
2025-11-08 17:02:23.442088,hold,0.4333349997222222,hyperliquid,lighter,40.238,40.2,1.25e-05,-0.0014,y,True,False
2025-11-08 17:03:23.442331,hold,0.45000173388888887,hyperliquid,lighter,40.258,40.2077,1.25e-05,-0.0014,y,True,False
2025-11-08 17:04:23.442544,hold,0.4666684597222222,hyperliquid,lighter,40.249,40.2457,1.25e-05,-0.0014,y,True,False
2025-11-08 17:05:23.442813,hold,0.4833352011111111,hyperliquid,lighter,40.29,40.2092,1.25e-05,-0.0014,y,True,False
2025-11-08 17:06:23.443001,hold,0.50000192,hyperliquid,lighter,40.263,40.1398,1.25e-05,-0.0014,y,True,False
2025-11-08 17:07:23.443198,hold,0.5166686413888889,hyperliquid,lighter,40.201,40.1354,1.25e-05,-0.0014,y,True,False
2025-11-08 17:08:23.443409,hold,0.5333353666666667,hyperliquid,lighter,40.185,40.1127,1.25e-05,-0.0014,y,True,False
2025-11-08 17:09:23.443593,hold,0.5500020844444444,hyperliquid,lighter,40.161,40.1725,1.25e-05,-0.0014,y,True,False
2025-11-08 17:10:23.443755,hold,0.5666687961111111,hyperliquid,lighter,40.209,40.1262,1.25e-05,-0.0014,y,True,False
2025-11-08 17:11:23.443984,hold,0.583335526388889,hyperliquid,lighter,40.178,40.2069,1.25e-05,-0.0014,y,True,False
2025-11-08 17:12:23.444222,hold,0.6000022591666666,hyperliquid,lighter,40.269,40.1821,1.25e-05,-0.0014,y,True,False
2025-11-08 17:13:23.444463,hold,0.6166689927777778,hyperliquid,lighter,40.239,40.1799,1.25e-05,-0.0014,y,True,False
2025-11-08 17:14:23.444650,hold,0.6333357113888889,hyperliquid,lighter,40.237,40.1854,1.25e-05,-0.0014,y,True,False
2025-11-08 17:15:23.444832,hold,0.6500024286111111,hyperliquid,lighter,40.244,40.2265,1.25e-05,-0.0014,y,True,False
2025-11-08 17:16:23.445001,hold,0.6666691422222222,hyperliquid,lighter,40.288,40.2534,1.25e-05,-0.0014,y,True,False
2025-11-08 17:17:23.445235,hold,0.6833358738888888,hyperliquid,lighter,40.31,40.2092,1.25e-05,-0.0014,y,True,False
2025-11-08 17:18:23.445523,hold,0.7000026205555556,hyperliquid,lighter,40.273,40.2302,1.25e-05,-0.0014,y,True,False
2025-11-08 17:19:23.445702,hold,0.7166693369444445,hyperliquid,lighter,40.287,40.2848,1.25e-05,-0.0014,y,True,False
2025-11-08 17:20:23.445945,hold,0.7333360711111111,hyperliquid,lighter,40.338,40.3784,1.25e-05,-0.0014,y,True,False
2025-11-08 17:21:23.446127,hold,0.7500027883333333,hyperliquid,lighter,40.447,40.4214,1.25e-05,-0.0014,y,True,False
2025-11-08 17:22:23.446343,hold,0.7666695149999999,hyperliquid,lighter,40.468,40.4565,1.25e-05,-0.0014,y,True,False
2025-11-08 17:23:23.446533,hold,0.7833362344444444,hyperliquid,lighter,40.517,40.5617,1.25e-05,-0.0014,y,True,False
2025-11-08 17:24:23.446713,hold,0.8000029511111111,hyperliquid,lighter,40.602,40.4973,1.25e-05,-0.0014,y,True,False
2025-11-08 17:25:23.446983,hold,0.8166696927777778,hyperliquid,lighter,40.544,40.5229,1.25e-05,-0.0014,y,True,False
2025-11-08 17:26:23.447216,hold,0.8333364241666668,hyperliquid,lighter,40.564,40.5472,1.25e-05,-0.0014,y,True,False
2025-11-08 17:27:23.447411,hold,0.850003145,hyperliquid,lighter,40.576,40.4667,1.25e-05,-0.0014,y,True,False
