timestamp,action,hours_open,x_exchange,y_exchange,x_price,y_price,x_funding_rate,y_funding_rate,receiver,x_is_long,y_is_long,exit_reason,reason
2025-11-19 07:28:19.687398,hold,,hyperliquid,lighter,139.41,139.365,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:29:19.687604,hold,,hyperliquid,lighter,139.38,139.368,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:30:19.687808,hold,,hyperliquid,lighter,139.4,139.269,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:31:19.687967,hold,,hyperliquid,lighter,139.28,139.218,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:32:19.688228,hold,,hyperliquid,lighter,139.19,139.499,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:33:19.688459,hold,,hyperliquid,lighter,139.48,139.908,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:34:19.688711,hold,,hyperliquid,lighter,139.88,139.872,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:35:19.688985,hold,,hyperliquid,lighter,139.89,139.803,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:36:19.689231,hold,,hyperliquid,lighter,139.8,139.881,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:37:19.689440,hold,,hyperliquid,lighter,139.88,140.095,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:38:19.689698,hold,,hyperliquid,lighter,140.12,140.158,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:39:19.689972,hold,,hyperliquid,lighter,140.18,140.192,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:40:19.690206,hold,,hyperliquid,lighter,140.23,140.254,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:41:19.690460,hold,,hyperliquid,lighter,140.25,140.451,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:42:19.690710,hold,,hyperliquid,lighter,140.48,140.387,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:43:19.690957,hold,,hyperliquid,lighter,140.44,140.488,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:44:19.691204,hold,,hyperliquid,lighter,140.51,140.468,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:45:19.691411,hold,,hyperliquid,lighter,140.5,140.492,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:46:19.691658,hold,,hyperliquid,lighter,140.47,140.832,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:47:19.691934,hold,,hyperliquid,lighter,140.83,140.983,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:48:19.692439,hold,,hyperliquid,lighter,141.0,140.82,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:49:19.692675,hold,,hyperliquid,lighter,140.82,140.828,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:50:19.692924,hold,,hyperliquid,lighter,140.88,140.775,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:51:19.693197,hold,,hyperliquid,lighter,140.8,140.877,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:52:19.693450,hold,,hyperliquid,lighter,140.87,140.746,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:53:19.693664,hold,,hyperliquid,lighter,140.77,140.579,3.6969e-06,-2e-06,,,,,insufficient_funding_edge
2025-11-19 07:54:19.693925,hold,,hyperliquid,lighter,140.6,140.433,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 07:55:19.694125,hold,,hyperliquid,lighter,140.41,140.458,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 07:56:19.694356,hold,,hyperliquid,lighter,140.4,140.588,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 07:57:19.694581,hold,,hyperliquid,lighter,140.51,140.515,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 07:58:19.694897,hold,,hyperliquid,lighter,140.5,140.467,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 07:59:19.695138,hold,,hyperliquid,lighter,140.46,140.479,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:00:19.695325,hold,,hyperliquid,lighter,140.47,140.457,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:01:19.695553,hold,,hyperliquid,lighter,140.46,140.383,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:02:19.695783,hold,,hyperliquid,lighter,140.37,140.457,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:03:19.696039,hold,,hyperliquid,lighter,140.45,140.511,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:04:19.696267,hold,,hyperliquid,lighter,140.49,140.543,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:05:19.696505,hold,,hyperliquid,lighter,140.54,140.466,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:06:19.696752,hold,,hyperliquid,lighter,140.48,140.299,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:07:19.697016,hold,,hyperliquid,lighter,140.32,140.535,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:08:19.697329,hold,,hyperliquid,lighter,140.56,140.494,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:09:19.697566,hold,,hyperliquid,lighter,140.49,140.251,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:10:19.697810,hold,,hyperliquid,lighter,140.27,140.258,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:11:19.698013,hold,,hyperliquid,lighter,140.24,140.314,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
2025-11-19 08:12:19.698258,hold,,hyperliquid,lighter,140.32,140.275,1.9973e-06,-2.9999999999999997e-06,,,,,insufficient_funding_edge
