timestamp,hyperliquid_funding_rate,lighter_funding_rate
2025-11-08 16:30:39.052106+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:31:39.052311+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:32:39.052507+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:33:39.052695+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:34:39.052959+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:35:39.053189+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:36:39.053422+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:37:39.053651+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:38:39.053914+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:39:39.054147+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:40:39.054363+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:41:39.054602+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:42:39.054820+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:43:39.055051+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:44:39.055298+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:45:39.055570+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:46:39.055805+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:47:39.056034+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:48:39.056278+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:49:39.056532+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:50:39.056808+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:51:39.057108+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:52:39.057338+00:00,-6.5254e-06,-3.6e-05
2025-11-08 16:53:39.057569+00:00,4.024e-07,-4.1e-05
2025-11-08 16:54:39.057826+00:00,4.024e-07,-4.1e-05
2025-11-08 16:55:39.058063+00:00,4.024e-07,-4.1e-05
2025-11-08 16:56:39.058291+00:00,4.024e-07,-4.1e-05
2025-11-08 16:57:39.058534+00:00,4.024e-07,-4.1e-05
2025-11-08 16:58:39.058771+00:00,4.024e-07,-4.1e-05
2025-11-08 16:59:39.058984+00:00,4.024e-07,-4.1e-05
2025-11-08 17:00:39.059209+00:00,4.024e-07,-4.1e-05
2025-11-08 17:01:39.059405+00:00,4.024e-07,-4.1e-05
2025-11-08 17:02:39.059650+00:00,4.024e-07,-4.1e-05
2025-11-08 17:03:39.059914+00:00,4.024e-07,-4.1e-05
2025-11-08 17:04:39.060143+00:00,4.024e-07,-4.1e-05
2025-11-08 17:05:39.060423+00:00,4.024e-07,-4.1e-05
2025-11-08 17:06:39.060634+00:00,4.024e-07,-4.1e-05
2025-11-08 17:07:39.060853+00:00,4.024e-07,-4.1e-05
2025-11-08 17:08:39.061088+00:00,4.024e-07,-4.1e-05
2025-11-08 17:09:39.061367+00:00,4.024e-07,-4.1e-05
2025-11-08 17:10:39.061625+00:00,4.024e-07,-4.1e-05
2025-11-08 17:11:39.061907+00:00,4.024e-07,-4.1e-05
2025-11-08 17:12:39.062130+00:00,4.024e-07,-4.1e-05
2025-11-08 17:13:39.062357+00:00,4.024e-07,-4.1e-05
2025-11-08 17:14:39.062570+00:00,4.024e-07,-4.1e-05
2025-11-08 17:15:39.062793+00:00,4.024e-07,-4.1e-05
2025-11-08 17:16:39.063032+00:00,4.024e-07,-4.1e-05
2025-11-08 17:17:39.063271+00:00,4.024e-07,-4.1e-05
2025-11-08 17:18:39.063498+00:00,4.024e-07,-4.1e-05
2025-11-08 17:19:39.063767+00:00,4.024e-07,-4.1e-05
2025-11-08 17:20:39.064029+00:00,4.024e-07,-4.1e-05
2025-11-08 17:21:39.064306+00:00,4.024e-07,-4.1e-05
2025-11-08 17:22:39.064548+00:00,4.024e-07,-4.1e-05
2025-11-08 17:23:39.064796+00:00,4.024e-07,-4.1e-05
2025-11-08 17:24:39.065026+00:00,4.024e-07,-4.1e-05
2025-11-08 17:25:39.065252+00:00,4.024e-07,-4.1e-05
2025-11-08 17:26:39.065497+00:00,4.024e-07,-4.1e-05
2025-11-08 17:27:39.065730+00:00,4.024e-07,-4.1e-05
2025-11-08 17:28:39.065977+00:00,4.024e-07,-4.1e-05
2025-11-08 17:29:39.066211+00:00,4.024e-07,-4.1e-05
2025-11-08 17:30:39.066452+00:00,4.024e-07,-4.1e-05
2025-11-08 17:31:39.066709+00:00,4.024e-07,-4.1e-05
2025-11-08 17:32:39.066958+00:00,4.024e-07,-4.1e-05
2025-11-08 17:33:39.067211+00:00,4.024e-07,-4.1e-05
2025-11-08 17:34:39.067447+00:00,4.024e-07,-4.1e-05
2025-11-08 17:35:39.067699+00:00,4.024e-07,-4.1e-05
2025-11-08 17:36:39.068014+00:00,4.024e-07,-4.1e-05
2025-11-08 17:37:39.068245+00:00,4.024e-07,-4.1e-05
2025-11-08 17:38:39.068486+00:00,4.024e-07,-4.1e-05
2025-11-08 17:39:39.068741+00:00,4.024e-07,-4.1e-05
2025-11-08 17:40:39.068972+00:00,4.024e-07,-4.1e-05
2025-11-08 17:41:39.069219+00:00,4.024e-07,-4.1e-05
2025-11-08 17:42:39.069469+00:00,4.024e-07,-4.1e-05
2025-11-08 17:43:39.069699+00:00,4.024e-07,-4.1e-05
2025-11-08 17:44:39.069974+00:00,4.024e-07,-4.1e-05
2025-11-08 17:45:39.070195+00:00,4.024e-07,-4.1e-05
2025-11-08 17:46:39.070424+00:00,4.024e-07,-4.1e-05
2025-11-08 17:47:39.070649+00:00,4.024e-07,-4.1e-05
2025-11-08 17:48:39.070907+00:00,4.024e-07,-4.1e-05
2025-11-08 17:49:39.071155+00:00,4.024e-07,-4.1e-05
2025-11-08 17:50:39.071411+00:00,4.024e-07,-4.1e-05
2025-11-08 17:51:39.071642+00:00,4.024e-07,-4.1e-05
2025-11-08 17:52:39.071903+00:00,4.024e-07,-4.1e-05
2025-11-08 17:53:39.072156+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 17:54:39.072347+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 17:55:39.072590+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 17:56:39.072826+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 17:57:39.073077+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 17:58:39.073306+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 17:59:39.073571+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:00:39.073801+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:01:39.074022+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:02:39.074238+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:03:39.074493+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:04:39.074737+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:05:39.074933+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:06:39.075163+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:07:39.075377+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:08:39.075559+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:09:39.075786+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:10:39.075973+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:11:39.076143+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:12:39.076381+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:13:39.076623+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:14:39.076854+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:15:39.077087+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:16:39.077345+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:17:39.077571+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:18:39.077791+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:19:39.078030+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:20:39.078269+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:21:39.078444+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:22:39.078707+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:23:39.078961+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:24:39.079181+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:25:39.079398+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:26:39.079644+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:27:39.079860+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:28:39.080073+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:29:39.080262+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:30:39.080475+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:31:39.080713+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:32:39.080941+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:33:39.081110+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:34:39.081341+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:35:39.081623+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:36:39.081796+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:37:39.081975+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:38:39.082188+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:39:39.082361+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:40:39.082616+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:41:39.082831+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:42:39.083044+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:43:39.083294+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:44:39.083515+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:45:39.083736+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:46:39.083978+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:47:39.084222+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:48:39.084652+00:00,4.3164e-06,-3.5000000000000004e-05
2025-11-08 18:49:39.084838+00:00,4.3164e-06,-3.5000000000000004e-05
