timestamp,action,hours_open,x_exchange,y_exchange,x_price,y_price,x_funding_rate,y_funding_rate,receiver,x_is_long,y_is_long
2025-11-08 16:36:23.451009,enter,0.0,hyperliquid,lighter,157.14,157.063,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:37:23.451253,hold,0.016666734444444446,hyperliquid,lighter,157.12,157.089,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:38:23.451512,hold,0.033333473055555556,hyperliquid,lighter,157.15,157.198,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:39:23.451797,hold,0.05000021888888889,hyperliquid,lighter,157.22,157.177,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:40:23.452042,hold,0.06666695361111111,hyperliquid,lighter,157.21,156.962,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:41:23.452243,hold,0.08333367611111112,hyperliquid,lighter,157.04,157.025,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:42:23.452486,hold,0.10000041027777778,hyperliquid,lighter,157.09,156.951,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:43:23.452715,hold,0.11666714055555556,hyperliquid,lighter,157.03,156.863,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:44:23.452953,hold,0.13333387333333332,hyperliquid,lighter,156.95,156.666,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:45:23.453202,hold,0.1500006091666667,hyperliquid,lighter,156.72,156.566,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:46:23.453435,hold,0.16666734055555557,hyperliquid,lighter,156.63,156.537,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:47:23.453713,hold,0.18333408444444443,hyperliquid,lighter,156.62,156.612,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:48:23.453976,hold,0.20000082416666667,hyperliquid,lighter,156.69,156.613,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:49:23.454231,hold,0.21666756166666667,hyperliquid,lighter,156.65,156.572,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:50:23.454502,hold,0.23333430361111113,hyperliquid,lighter,156.63,156.482,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:51:23.454703,hold,0.25000102611111114,hyperliquid,lighter,156.53,156.514,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:52:23.454971,hold,0.26666776722222224,hyperliquid,lighter,156.6,156.228,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:53:23.455226,hold,0.2833345047222222,hyperliquid,lighter,156.31,156.335,-6.5254e-06,-0.0036,y,False,True
2025-11-08 16:54:23.455468,hold,0.3000012386111111,hyperliquid,lighter,156.39,156.235,4.024e-07,-0.0041,y,False,True
2025-11-08 16:55:23.455687,hold,0.3166679661111111,hyperliquid,lighter,156.3,156.413,4.024e-07,-0.0041,y,False,True
2025-11-08 16:56:23.455978,hold,0.3333347136111111,hyperliquid,lighter,156.42,156.36,4.024e-07,-0.0041,y,False,True
2025-11-08 16:57:23.456392,hold,0.35000149527777774,hyperliquid,lighter,156.39,156.451,4.024e-07,-0.0041,y,False,True
2025-11-08 16:58:23.456601,hold,0.36666822,hyperliquid,lighter,156.52,156.571,4.024e-07,-0.0041,y,False,True
2025-11-08 16:59:23.456798,hold,0.3833349413888889,hyperliquid,lighter,156.62,156.639,4.024e-07,-0.0041,y,False,True
2025-11-08 17:00:23.456986,hold,0.4000016602777778,hyperliquid,lighter,156.68,156.66,4.024e-07,-0.0041,y,False,True
2025-11-08 17:01:23.457184,hold,0.41666838194444444,hyperliquid,lighter,156.69,156.555,4.024e-07,-0.0041,y,False,True
2025-11-08 17:02:23.457410,hold,0.4333351113888889,hyperliquid,lighter,156.6,156.507,4.024e-07,-0.0041,y,False,True
2025-11-08 17:03:23.457633,hold,0.45000184000000004,hyperliquid,lighter,156.54,156.549,4.024e-07,-0.0041,y,False,True
2025-11-08 17:04:23.457856,hold,0.46666856861111117,hyperliquid,lighter,156.6,156.739,4.024e-07,-0.0041,y,False,True
2025-11-08 17:05:23.458044,hold,0.48333528750000004,hyperliquid,lighter,156.79,156.67,4.024e-07,-0.0041,y,False,True
2025-11-08 17:06:23.458237,hold,0.5000020077777778,hyperliquid,lighter,156.75,156.406,4.024e-07,-0.0041,y,False,True
2025-11-08 17:07:23.458467,hold,0.5166687383333334,hyperliquid,lighter,156.45,156.132,4.024e-07,-0.0041,y,False,True
2025-11-08 17:08:23.458711,hold,0.5333354727777778,hyperliquid,lighter,156.22,156.051,4.024e-07,-0.0041,y,False,True
2025-11-08 17:09:23.458978,hold,0.5500022136111111,hyperliquid,lighter,156.12,156.175,4.024e-07,-0.0041,y,False,True
2025-11-08 17:10:23.459212,hold,0.5666689452777778,hyperliquid,lighter,156.23,156.092,4.024e-07,-0.0041,y,False,True
2025-11-08 17:11:23.459447,hold,0.5833356772222221,hyperliquid,lighter,156.16,156.316,4.024e-07,-0.0041,y,False,True
2025-11-08 17:12:23.459744,hold,0.6000024263888889,hyperliquid,lighter,156.37,156.322,4.024e-07,-0.0041,y,False,True
2025-11-08 17:13:23.459986,hold,0.6166691602777777,hyperliquid,lighter,156.37,156.275,4.024e-07,-0.0041,y,False,True
2025-11-08 17:14:23.460188,hold,0.6333358830555555,hyperliquid,lighter,156.34,156.205,4.024e-07,-0.0041,y,False,True
2025-11-08 17:15:23.460430,hold,0.6500026169444445,hyperliquid,lighter,156.27,156.326,4.024e-07,-0.0041,y,False,True
2025-11-08 17:16:23.460697,hold,0.6666693577777778,hyperliquid,lighter,156.37,156.446,4.024e-07,-0.0041,y,False,True
2025-11-08 17:17:23.460968,hold,0.6833360997222222,hyperliquid,lighter,156.5,156.357,4.024e-07,-0.0041,y,False,True
2025-11-08 17:18:23.461165,hold,0.7000028211111111,hyperliquid,lighter,156.42,156.38,4.024e-07,-0.0041,y,False,True
