fetch_ts_datetime,fetch_ts_ms,meta.instrument.base_currency,meta.instrument.block_trade_commission,meta.instrument.block_trade_min_trade_amount,meta.instrument.block_trade_tick_size,meta.instrument.contract_size,meta.instrument.counter_currency,meta.instrument.creation_timestamp,meta.instrument.creation_timestamp_datetime,meta.instrument.expiration_timestamp,meta.instrument.expiration_timestamp_datetime,meta.instrument.instrument_id,meta.instrument.instrument_name,meta.instrument.instrument_type,meta.instrument.is_active,meta.instrument.kind,meta.instrument.maker_commission,meta.instrument.min_trade_amount,meta.instrument.option_type,meta.instrument.price_index,meta.instrument.quote_currency,meta.instrument.settlement_currency,meta.instrument.settlement_period,meta.instrument.strike,meta.instrument.taker_commission,meta.instrument.tick_size,meta.instrument.tick_size_steps,parsed.base_currency,parsed.expiry_code,parsed.instrument_name,parsed.option_type,parsed.strike,rpc.jsonrpc,rpc.result.ask_iv,rpc.result.asks,rpc.result.best_ask_amount,rpc.result.best_ask_price,rpc.result.best_bid_amount,rpc.result.best_bid_price,rpc.result.bid_iv,rpc.result.bids,rpc.result.change_id,rpc.result.estimated_delivery_price,rpc.result.greeks.delta,rpc.result.greeks.gamma,rpc.result.greeks.rho,rpc.result.greeks.theta,rpc.result.greeks.vega,rpc.result.index_price,rpc.result.instrument_name,rpc.result.interest_rate,rpc.result.last_price,rpc.result.mark_iv,rpc.result.mark_price,rpc.result.max_price,rpc.result.min_price,rpc.result.open_interest,rpc.result.settlement_price,rpc.result.state,rpc.result.stats.high,rpc.result.stats.low,rpc.result.stats.price_change,rpc.result.stats.volume,rpc.result.stats.volume_usd,rpc.result.timestamp,rpc.result.timestamp_datetime,rpc.result.underlying_index,rpc.result.underlying_price,rpc.testnet,rpc.usDiff,rpc.usIn,rpc.usOut
2025-12-01T05:55:53.139000+00:00,1764568553139,BTC,0.0003,25,0.0001,1.0,USD,1763708940000,2025-11-21T07:09:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,553837,BTC-5DEC25-83000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,83000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-83000-C,C,83000.0,2.0,64.37,"[[0.0475,54.3],[0.049,12.8],[0.0495,12.9],[0.0505,35.8],[0.15,0.1]]",54.3,0.0475,4.0,0.045,57.36,"[[0.045,4.0],[0.0445,53.0],[0.0405,26.4],[0.0365,12.8],[0.036,12.9],[0.0125,0.5],[0.0001,1.0]]",129837574781,85970.15,0.71935,6e-05,6.47931,-227.63634,30.6563,85970.15,BTC-5DEC25-83000-C,0.0,0.0525,60.68,0.0462,0.0875,0.0115,52.5,0.09078176,open,0.0525,0.0525,0.0,1.8,8214.31,1764568552079,2025-12-01T05:55:52.079000+00:00,BTC-5DEC25,85976.81,False,252,1764568553286847,1764568553287099
2025-12-01T05:55:53.154000+00:00,1764568553154,BTC,0.0003,25,0.0001,1.0,USD,1763708940000,2025-11-21T07:09:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,553838,BTC-5DEC25-83000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,83000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-83000-P,P,83000.0,2.0,61.94,"[[0.012,155.1],[0.0125,159.7],[0.013,41.5],[0.0135,58.4],[0.014,43.5],[0.0145,25.0],[0.015,0.4],[0.02,0.1],[0.03,0.1]]",155.1,0.012,84.4,0.011,59.13,"[[0.011,84.4],[0.0105,214.1],[0.01,24.8],[0.0095,55.2],[0.009,15.0],[0.0085,15.0],[0.0075,14.0],[0.0017,0.7],[0.0016,0.1],[0.0004,1.0],[0.0001,1.1]]",129837628287,85970.15,-0.28065,6e-05,-2.81239,-227.63634,30.6563,85970.15,BTC-5DEC25-83000-P,0.0,0.0115,60.68,0.0116,0.047,0.0001,772.7,0.00219792,open,0.0117,0.0017,422.7273,579.5,528490.58,1764568552433,2025-12-01T05:55:52.433000+00:00,BTC-5DEC25,85976.81,False,280,1764568553301718,1764568553301998
2025-12-01T05:55:53.174000+00:00,1764568553174,BTC,0.0003,25,0.0001,1.0,USD,1763441460000,2025-11-18T04:51:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,551981,BTC-5DEC25-84000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,84000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-84000-C,C,84000.0,2.0,60.8,"[[0.0385,23.4],[0.039,9.9],[0.0395,48.0],[0.04,13.9],[0.0405,14.3],[0.041,14.3],[0.0415,14.2],[0.042,33.6],[0.0425,16.3]]",23.4,0.0385,2.7,0.037,56.94,"[[0.037,2.7],[0.0365,17.8],[0.036,58.9],[0.032,31.0],[0.0285,13.9],[0.028,14.0],[0.0275,14.0],[0.027,14.1],[0.0265,14.1],[0.0001,1.0]]",129837628933,85970.15,0.65805,7e-05,5.97204,-238.84221,33.40431,85970.15,BTC-5DEC25-84000-C,0.0,0.0415,58.43,0.0376,0.078,0.007,39.1,0.08050657,open,0.0435,0.0415,-4.5977,2.5,9222.97,1764568552626,2025-12-01T05:55:52.626000+00:00,BTC-5DEC25,85976.81,False,271,1764568553318135,1764568553318406
2025-12-01T05:55:53.265000+00:00,1764568553265,BTC,0.0003,25,0.0001,1.0,USD,1763441460000,2025-11-18T04:51:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,551982,BTC-5DEC25-84000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,84000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-84000-P,P,84000.0,2.0,59.5,"[[0.015,43.2],[0.0155,142.6],[0.016,114.9],[0.0165,49.2],[0.017,41.0],[0.0175,37.0],[0.018,25.1],[0.02,0.2]]",43.2,0.015,85.9,0.014,56.92,"[[0.014,85.9],[0.0135,183.2],[0.013,10.4],[0.0125,12.5],[0.012,23.1],[0.0115,12.0],[0.0085,25.0],[0.008,25.0],[0.0075,25.0],[0.007,25.0],[0.0065,25.0],[0.0023,0.5],[0.0004,1.0],[0.0001,0.5]]",129837630224,85966.21,-0.34196,7e-05,-3.43169,-238.84217,33.40456,85966.21,BTC-5DEC25-84000-P,0.0,0.0145,58.43,0.0146,0.052,0.0001,465.8,0.00290366,open,0.0152,0.0024,353.125,346.1,351295.43,1764568553399,2025-12-01T05:55:53.399000+00:00,BTC-5DEC25,85976.68,False,286,1764568553407305,1764568553407591
2025-12-01T05:55:53.365000+00:00,1764568553365,BTC,0.0003,25,0.0001,1.0,USD,1763058360000,2025-11-13T18:26:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,549911,BTC-5DEC25-85000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,85000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-85000-C,C,85000.0,2.0,58.09,"[[0.0305,31.9],[0.031,32.9],[0.0315,53.3],[0.032,15.4],[0.0325,16.2],[0.033,16.0],[0.0335,28.7],[0.034,15.6],[0.0345,15.0],[0.0365,9.0]]",31.9,0.0305,11.6,0.0295,55.66,"[[0.0295,11.6],[0.029,42.0],[0.0285,64.1],[0.026,14.8],[0.025,23.5],[0.0235,0.1],[0.021,15.5],[0.0205,15.6],[0.02,15.6],[0.0195,15.7],[0.019,16.0],[0.018,0.1],[0.0135,0.2],[0.012,0.2],[0.008,0.2],[0.0075,0.2],[0.005,0.7],[0.0035,0.3],[0.0033,0.4],[0.0018,0.4],[0.0016,0.4],[0.0009,0.8],[0.0006,0.9],[0.0003,1.5],[0.0001,5.3]]",129837604388,85966.21,0.58725,8e-05,5.36341,-246.86566,35.42124,85966.21,BTC-5DEC25-85000-C,0.0,0.0275,56.96,0.03,0.0695,0.0034,72.3,0.07042951,open,0.0725,0.0275,-62.069,25.0,95366.7,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,438,1764568553517891,1764568553518329
2025-12-01T05:55:53.403000+00:00,1764568553403,BTC,0.0003,25,0.0001,1.0,USD,1763058360000,2025-11-13T18:26:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,549912,BTC-5DEC25-85000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,85000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-85000-P,P,85000.0,2.0,57.85,"[[0.019,77.2],[0.0195,88.9],[0.02,105.2],[0.0205,21.2],[0.021,31.7],[0.0215,49.4],[0.022,21.7],[0.023,0.2]]",77.2,0.019,66.4,0.018,55.43,"[[0.018,66.4],[0.0175,112.3],[0.017,81.2],[0.016,32.3],[0.015,11.0],[0.0145,11.0],[0.0115,21.9],[0.011,21.6],[0.0105,21.5],[0.01,21.0],[0.0095,21.2],[0.002,0.8],[0.0004,1.0]]",129837630038,85966.21,-0.41275,8e-05,-4.15219,-246.86566,35.42124,85966.21,BTC-5DEC25-85000-P,0.0,0.019,56.96,0.0186,0.0585,0.0009,618.4,0.00380751,open,0.0205,0.0032,427.7778,1256.9,1771860.39,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,276,1764568553547069,1764568553547345
2025-12-01T05:55:53.417000+00:00,1764568553417,BTC,0.0003,25,0.0001,1.0,USD,1763408400000,2025-11-17T19:40:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,551812,BTC-5DEC25-86000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,86000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-86000-C,C,86000.0,2.0,55.99,"[[0.0235,21.8],[0.024,59.6],[0.0245,67.1],[0.025,17.8],[0.0255,29.0],[0.026,28.2],[0.0265,18.4],[0.027,28.1]]",21.8,0.0235,60.0,0.0225,53.63,"[[0.0225,60.0],[0.022,42.3],[0.0215,55.9],[0.0195,21.4],[0.019,18.6],[0.0175,10.0],[0.0145,17.2],[0.014,16.4],[0.0135,16.0],[0.013,18.1],[0.0125,17.8],[0.0001,1.0]]",129837629413,85966.21,0.50977,8e-05,4.684,-244.55797,36.28016,85966.21,BTC-5DEC25-86000-C,0.0,0.0633,55.09,0.0231,0.061,0.0016,132.7,0.06079244,open,0.0633,0.0625,1.28,3.3,19041.26,1764568553119,2025-12-01T05:55:53.119000+00:00,BTC-5DEC25,85976.68,False,276,1764568553559364,1764568553559640
2025-12-01T05:55:53.433000+00:00,1764568553433,BTC,0.0003,25,0.0001,1.0,USD,1763408400000,2025-11-17T19:40:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,551813,BTC-5DEC25-86000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,86000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-86000-P,P,86000.0,2.0,56.59,"[[0.024,113.2],[0.0245,36.7],[0.025,73.8],[0.0255,17.7],[0.026,27.4],[0.0265,41.6],[0.027,33.5]]",113.2,0.024,22.7,0.023,54.22,"[[0.023,22.7],[0.0225,116.5],[0.022,61.1],[0.0215,8.0],[0.0205,29.1],[0.02,17.7],[0.0195,10.0],[0.0155,18.1],[0.015,17.9],[0.0145,17.6],[0.014,17.3],[0.0135,17.6],[0.004,0.5],[0.002,0.8],[0.0004,1.0]]",129837626908,85966.21,-0.48992,8e-05,-4.94054,-244.56439,36.28111,85966.21,BTC-5DEC25-86000-P,0.0,0.0235,55.09,0.0234,0.065,0.0017,1135.9,0.00515136,open,0.0245,0.0041,327.2727,289.5,329902.93,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,322,1764568553576327,1764568553576649
2025-12-01T05:55:53.530000+00:00,1764568553530,BTC,0.0003,25,0.0001,1.0,USD,1763583660000,2025-11-19T20:21:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,552711,BTC-5DEC25-87000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,87000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-87000-C,C,87000.0,2.0,54.04,"[[0.0175,2.0],[0.018,129.6],[0.0185,117.5],[0.019,39.1],[0.0195,35.2],[0.02,22.5],[0.0205,39.0],[0.021,21.4]]",2.0,0.0175,4.4,0.017,52.84,"[[0.017,4.4],[0.0165,137.3],[0.016,98.6],[0.0145,21.3],[0.014,12.0],[0.0135,13.7],[0.0095,21.3],[0.009,21.6],[0.0085,21.5],[0.008,21.7],[0.0075,22.1],[0.0003,3.7],[0.0001,1.0]]",129837628270,85966.21,0.42888,8e-05,3.9612,-234.47564,35.71439,85966.21,BTC-5DEC25-87000-C,0.0,0.016,53.65,0.0173,0.0535,0.0006,520.4,0.05123088,open,0.0276,0.016,-41.8182,87.6,205609.66,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,315,1764568553675626,1764568553675941
2025-12-01T05:55:53.637000+00:00,1764568553637,BTC,0.0003,25,0.0001,1.0,USD,1763583660000,2025-11-19T20:21:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,552712,BTC-5DEC25-87000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,87000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-87000-P,P,87000.0,2.0,54.39,"[[0.0295,4.8],[0.03,33.7],[0.0305,8.5],[0.031,54.2],[0.0315,15.0],[0.032,14.8],[0.0325,14.7],[0.033,46.6],[0.0335,15.2],[0.035,8.0]]",4.8,0.0295,34.1,0.0285,51.98,"[[0.0285,34.1],[0.028,8.5],[0.0275,68.0],[0.025,33.1],[0.0205,15.0],[0.02,15.0],[0.0195,13.2],[0.019,14.0],[0.0185,12.6],[0.005,0.5],[0.003,0.1],[0.002,0.8],[0.0004,1.0],[0.0001,2.0]]",129837628350,85966.21,-0.57112,8e-05,-5.7783,-234.47564,35.71439,85966.21,BTC-5DEC25-87000-P,0.0,0.0255,53.65,0.0292,0.0725,0.0032,425.4,0.00657072,open,0.026,0.0055,325.0,421.7,765538.76,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,281,1764568553781390,1764568553781671
2025-12-01T05:55:53.675000+00:00,1764568553675,BTC,0.0003,25,0.0001,1.0,USD,1763123882000,2025-11-14T12:38:02+00:00,1764921600000,2025-12-05T08:00:00+00:00,550527,BTC-5DEC25-88000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,88000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-88000-P,P,88000.0,2.0,54.82,"[[0.037,8.9],[0.038,48.5],[0.0385,13.0],[0.039,12.9],[0.04,1.0],[0.0405,8.0],[0.041,14.1],[0.0415,20.1]]",8.9,0.037,5.5,0.035,49.7,"[[0.035,5.5],[0.0345,52.4],[0.034,2.0],[0.032,15.0],[0.031,8.0],[0.0305,13.1],[0.027,12.9],[0.0265,12.9],[0.0065,20.0],[0.002,1.8],[0.0004,1.0]]",129837582014,85966.21,-0.64914,8e-05,-6.5988,-220.19784,33.72622,85966.21,BTC-5DEC25-88000-P,0.0,0.0262,53.36,0.0365,0.0815,0.006,291.9,0.00892039,open,0.0265,0.007,191.1111,77.7,85362.38,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,617,1764568553819336,1764568553819953
2025-12-01T05:55:53.673000+00:00,1764568553673,BTC,0.0003,25,0.0001,1.0,USD,1763123882000,2025-11-14T12:38:02+00:00,1764921600000,2025-12-05T08:00:00+00:00,550526,BTC-5DEC25-88000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,88000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-88000-C,C,88000.0,2.0,53.51,"[[0.013,71.8],[0.0135,139.5],[0.014,100.6],[0.0145,35.0],[0.015,25.0],[0.0155,25.0],[0.016,25.0],[0.017,12.0],[0.0175,0.1]]",71.8,0.013,71.8,0.012,50.95,"[[0.012,71.8],[0.0115,195.0],[0.011,9.4],[0.0105,17.0],[0.0095,27.7],[0.008,0.2],[0.0055,25.0],[0.005,24.9],[0.0049,25.0],[0.0048,25.0],[0.0047,25.0],[0.0035,0.3],[0.0018,1.0],[0.0016,0.4],[0.0008,0.4],[0.0003,4.8],[0.0001,2.3]]",129837630223,85966.21,0.35086,8e-05,3.25265,-220.19784,33.72622,85966.21,BTC-5DEC25-88000-C,0.0,0.012,53.36,0.0129,0.047,0.0001,561.7,0.04259963,open,0.0224,0.0115,-45.2055,632.1,972467.64,1764568553399,2025-12-01T05:55:53.399000+00:00,BTC-5DEC25,85980.62,False,392,1764568553821397,1764568553821789
2025-12-01T05:55:53.693000+00:00,1764568553693,BTC,0.0003,25,0.0001,1.0,USD,1763422500000,2025-11-17T23:35:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,551890,BTC-5DEC25-89000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,89000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-89000-C,C,89000.0,2.0,51.92,"[[0.009,0.3],[0.0095,187.8],[0.01,165.5],[0.0105,41.2],[0.011,27.0],[0.0115,25.0],[0.012,25.1],[0.014,13.0],[0.0165,0.1]]",0.3,0.009,29.9,0.0085,50.5,"[[0.0085,29.9],[0.008,148.6],[0.0075,123.4],[0.007,3.1],[0.0065,36.2],[0.006,14.0],[0.0055,0.3],[0.0031,23.3],[0.003,25.0],[0.0029,25.0],[0.0028,24.9],[0.0027,25.0],[0.0018,0.3],[0.0013,1.0],[0.0006,0.5],[0.0003,2.6],[0.0001,1.9]]",129837628959,85966.21,0.2785,7e-05,2.59032,-198.12958,30.54353,85966.21,BTC-5DEC25-89000-C,0.0,0.009,53.01,0.0094,0.0405,0.0001,963.4,0.0343745,open,0.0345,0.009,-73.913,131.4,201379.02,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,295,1764568553841753,1764568553842048
2025-12-01T05:55:53.791000+00:00,1764568553791,BTC,0.0003,25,0.0001,1.0,USD,1763422500000,2025-11-17T23:35:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,551891,BTC-5DEC25-89000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,89000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-89000-P,P,89000.0,2.0,54.41,"[[0.045,5.3],[0.046,41.4],[0.047,11.5],[0.0475,11.4],[0.0495,16.7],[0.0515,10.5]]",5.3,0.045,5.3,0.043,48.71,"[[0.043,5.3],[0.0425,41.2],[0.0415,6.6],[0.04,18.3],[0.0385,15.6],[0.036,0.1],[0.0345,11.6],[0.034,11.5],[0.009,1.0],[0.002,0.8],[0.0004,1.0]]",129837630675,85966.21,-0.7215,7e-05,-7.37307,-198.12958,30.54353,85966.21,BTC-5DEC25-89000-P,0.0,0.046,53.01,0.0445,0.0905,0.01,379.5,0.01167618,open,0.046,0.0095,283.3333,32.2,59958.92,1764568553885,2025-12-01T05:55:53.885000+00:00,BTC-5DEC25,85980.62,False,240,1764568553936301,1764568553936541
2025-12-01T05:55:53.904000+00:00,1764568553904,BTC,0.0003,25,0.0001,1.0,USD,1763020811000,2025-11-13T08:00:11+00:00,1764921600000,2025-12-05T08:00:00+00:00,549361,BTC-5DEC25-90000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,90000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-90000-C,C,90000.0,2.0,52.29,"[[0.0065,96.8],[0.007,247.8],[0.0075,57.5],[0.008,28.0],[0.0085,28.3],[0.009,56.0],[0.013,5.0],[0.04,0.1]]",96.8,0.0065,152.3,0.0055,48.96,"[[0.0055,152.3],[0.005,131.6],[0.0049,7.0],[0.0048,2.3],[0.0047,17.1],[0.0046,0.4],[0.004,55.8],[0.0039,16.0],[0.0019,0.5],[0.0015,25.0],[0.0014,25.0],[0.0013,25.0],[0.0011,25.0],[0.0009,1.5],[0.0008,1.0],[0.0007,1.0],[0.0006,1.0],[0.0003,7.3],[0.0001,2.8]]",129837630079,85966.21,0.21189,6e-05,1.97728,-168.29676,26.35641,85966.21,BTC-5DEC25-90000-C,0.0,0.0055,52.18,0.0065,0.0345,0.0001,1281.0,0.02702091,open,0.033,0.005,-79.6296,379.2,253158.29,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,327,1764568554055958,1764568554056285
2025-12-01T05:55:53.940000+00:00,1764568553940,BTC,0.0003,25,0.0001,1.0,USD,1763401440000,2025-11-17T17:44:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,551781,BTC-5DEC25-91000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,91000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-91000-C,C,91000.0,2.0,51.47,"[[0.0043,9.1],[0.0044,34.3],[0.0045,69.9],[0.0046,98.4],[0.0047,37.1],[0.0048,25.0],[0.0049,31.1],[0.005,102.0],[0.0055,73.1],[0.006,3.2],[0.0065,18.4],[0.0075,0.1],[0.039,0.1],[0.04,3.0],[0.052,0.1],[0.063,0.1]]",9.1,0.0043,0.1,0.0039,49.86,"[[0.0039,0.1],[0.0038,71.1],[0.0037,43.5],[0.0036,94.6],[0.0035,90.8],[0.0034,25.2],[0.0033,15.0],[0.0032,26.0],[0.0031,3.0],[0.003,10.8],[0.0029,1.5],[0.0028,1.5],[0.0026,24.0],[0.0024,17.4],[0.0023,20.0],[0.0006,1.0],[0.0001,1.0]]",129837630222,85966.21,0.15424,5e-05,1.44352,-135.70687,21.60636,85966.21,BTC-5DEC25-91000-C,0.0,0.0037,51.33,0.0043,0.0295,0.0001,378.9,0.02062823,open,0.026,0.0036,-83.913,60.7,44953.2,1764568553398,2025-12-01T05:55:53.398000+00:00,BTC-5DEC25,85976.68,False,350,1764568554086856,1764568554087206
2025-12-01T05:55:53.936000+00:00,1764568553936,BTC,0.0003,25,0.0001,1.0,USD,1763020811000,2025-11-13T08:00:11+00:00,1764921600000,2025-12-05T08:00:00+00:00,549362,BTC-5DEC25-90000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,90000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-90000-P,P,90000.0,2.0,56.28,"[[0.0545,37.3],[0.057,3.0],[0.0585,10.5],[0.059,10.4]]",37.3,0.0545,2.2,0.0515,46.35,"[[0.0515,2.2],[0.051,35.3],[0.0425,10.5],[0.042,10.3],[0.006,0.1],[0.005,1.0],[0.0004,1.0],[0.0001,1.0]]",129837588691,85966.21,-0.78811,6e-05,-8.09806,-168.29676,26.35641,85966.21,BTC-5DEC25-90000-P,0.0,0.0524,52.18,0.0533,0.1,0.016,1012.1,0.0153035,open,0.0524,0.0125,271.6312,192.4,279307.71,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,282,1764568554091042,1764568554091324
2025-12-01T05:55:53.958000+00:00,1764568553958,BTC,0.0003,25,0.0001,1.0,USD,1763401440000,2025-11-17T17:44:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,551782,BTC-5DEC25-91000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,91000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-91000-P,P,91000.0,2.0,58.22,"[[0.0645,31.4],[0.1095,9.7]]",31.4,0.0645,31.4,0.061,44.18,"[[0.061,31.4],[0.06,8.0],[0.05,9.6],[0.0495,9.6],[0.0004,1.0],[0.0001,1.0]]",129837572384,85966.21,-0.84556,5e-05,-8.74184,-135.82971,21.62591,85966.21,BTC-5DEC25-91000-P,0.0,0.0615,51.33,0.0627,0.11,0.023,700.7,0.01989174,open,0.0615,0.016,207.5,49.0,124928.91,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,265,1764568554103368,1764568554103633
2025-12-01T05:55:54.055000+00:00,1764568554055,BTC,0.0003,25,0.0001,1.0,USD,1763058360000,2025-11-13T18:26:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,549913,BTC-5DEC25-92000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,week,92000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-92000-C,C,92000.0,2.0,51.5,"[[0.0029,5.1],[0.003,33.9],[0.0031,49.0],[0.0032,140.3],[0.0033,78.4],[0.0034,28.7],[0.0035,28.8],[0.0036,106.5],[0.0038,3.6],[0.0039,3.2],[0.004,1.8],[0.0041,1.7],[0.0047,18.0],[0.005,0.1],[0.0075,5.0],[0.008,5.0],[0.0085,5.0],[0.009,5.0],[0.0095,5.0],[0.03,0.1],[0.033,0.1],[0.035,0.1],[0.037,0.1],[0.038,0.1],[0.04,3.0]]",5.1,0.0029,59.0,0.0025,49.46,"[[0.0025,59.0],[0.0024,58.5],[0.0023,86.8],[0.0022,25.7],[0.0021,18.7],[0.002,25.4],[0.0019,93.6],[0.0018,18.6],[0.0017,2.3],[0.0016,27.4],[0.0015,0.1],[0.0013,4.0],[0.0009,0.5],[0.0006,0.3],[0.0005,3.0],[0.0003,10.1],[0.0001,4.8]]",129837625645,85966.21,0.11189,4e-05,1.04918,-108.94875,17.31551,85966.21,BTC-5DEC25-92000-C,0.0,0.0025,51.42,0.0029,0.025,0.0001,755.6,0.01540072,open,0.0195,0.0023,-83.871,260.5,208702.93,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,473,1764568554197828,1764568554198301
2025-12-01T05:55:54.172000+00:00,1764568554172,BTC,0.0003,25,0.0001,1.0,USD,1763058360000,2025-11-13T18:26:00+00:00,1764921600000,2025-12-05T08:00:00+00:00,549914,BTC-5DEC25-92000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,week,92000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,5DEC25,BTC-5DEC25-92000-P,P,92000.0,2.0,60.7,"[[0.075,29.4],[0.121,9.1]]",29.4,0.075,29.4,0.0715,43.49,"[[0.0715,29.4],[0.0315,9.1],[0.0001,1.0]]",129837556101,85966.21,-0.88811,4e-05,-9.25006,-108.94875,17.31551,85966.21,BTC-5DEC25-92000-P,0.0,0.061,51.42,0.0729,0.1205,0.032,472.6,0.02564515,open,0.061,0.021,130.1887,4.1,10120.09,1764568553086,2025-12-01T05:55:53.086000+00:00,BTC-5DEC25,85980.62,False,288,1764568554314008,1764568554314296
