fetch_ts_datetime,fetch_ts_ms,meta.instrument.base_currency,meta.instrument.block_trade_commission,meta.instrument.block_trade_min_trade_amount,meta.instrument.block_trade_tick_size,meta.instrument.contract_size,meta.instrument.counter_currency,meta.instrument.creation_timestamp,meta.instrument.creation_timestamp_datetime,meta.instrument.expiration_timestamp,meta.instrument.expiration_timestamp_datetime,meta.instrument.instrument_id,meta.instrument.instrument_name,meta.instrument.instrument_type,meta.instrument.is_active,meta.instrument.kind,meta.instrument.maker_commission,meta.instrument.min_trade_amount,meta.instrument.option_type,meta.instrument.price_index,meta.instrument.quote_currency,meta.instrument.settlement_currency,meta.instrument.settlement_period,meta.instrument.strike,meta.instrument.taker_commission,meta.instrument.tick_size,meta.instrument.tick_size_steps,parsed.base_currency,parsed.expiry_code,parsed.instrument_name,parsed.option_type,parsed.strike,rpc.jsonrpc,rpc.result.ask_iv,rpc.result.asks,rpc.result.best_ask_amount,rpc.result.best_ask_price,rpc.result.best_bid_amount,rpc.result.best_bid_price,rpc.result.bid_iv,rpc.result.bids,rpc.result.change_id,rpc.result.estimated_delivery_price,rpc.result.greeks.delta,rpc.result.greeks.gamma,rpc.result.greeks.rho,rpc.result.greeks.theta,rpc.result.greeks.vega,rpc.result.index_price,rpc.result.instrument_name,rpc.result.interest_rate,rpc.result.last_price,rpc.result.mark_iv,rpc.result.mark_price,rpc.result.max_price,rpc.result.min_price,rpc.result.open_interest,rpc.result.settlement_price,rpc.result.state,rpc.result.stats.high,rpc.result.stats.low,rpc.result.stats.price_change,rpc.result.stats.volume,rpc.result.stats.volume_usd,rpc.result.timestamp,rpc.result.timestamp_datetime,rpc.result.underlying_index,rpc.result.underlying_price,rpc.testnet,rpc.usDiff,rpc.usIn,rpc.usOut
2025-12-01T05:56:31.266000+00:00,1764568591266,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557465,ETH-3DEC25-2700-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,2700.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2700-P,P,2700.0,2.0,86.59,"[[0.009,900.0],[0.0095,1266.0],[0.01,562.0],[0.0105,1691.0],[0.0125,400.0],[0.013,400.0],[0.0135,400.0],[0.014,400.0],[0.0145,400.0]]",900.0,0.009,1392.0,0.008,82.17,"[[0.008,1392.0],[0.0075,1216.0],[0.007,1780.0],[0.0065,400.0],[0.006,400.0],[0.0055,400.0],[0.005,400.0],[0.0049,400.0],[0.0002,1.0]]",99513755976,2827.96,-0.22434,0.00166,-0.03764,-12.97942,0.64019,2827.96,ETH-3DEC25-2700-P,0.0,0.0095,84.59,0.0085,0.0475,0.0001,407.0,0.001526,open,0.0095,0.001,578.5714,232.0,1457.81,1764568590837,2025-12-01T05:56:30.837000+00:00,SYN.ETH-3DEC25,2828.2459,False,307,1764568591418069,1764568591418376
2025-12-01T05:56:31.528000+00:00,1764568591528,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557466,ETH-3DEC25-2800-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,2800.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2800-C,C,2800.0,2.0,78.89,"[[0.029,477.0],[0.0295,79.0],[0.03,102.0],[0.031,1344.0],[0.0375,235.0],[0.038,260.0],[0.0385,268.0],[0.039,255.0],[0.0395,258.0]]",477.0,0.029,25.0,0.028,75.51,"[[0.028,25.0],[0.0275,612.0],[0.0265,1345.0],[0.0245,10.0],[0.023,254.0],[0.0225,258.0],[0.022,273.0],[0.0215,278.0],[0.021,263.0],[0.0175,10.0],[0.014,10.0],[0.0105,10.0],[0.007,10.0],[0.0035,10.0],[0.002,4.0]]",99513755975,2827.96,0.57956,0.00236,0.08907,-15.51071,0.83598,2827.96,ETH-3DEC25-2800-C,0.0,0.027,77.41,0.0286,0.074,0.001,51.0,0.072176,open,0.038,0.0265,-28.9474,52.0,5293.27,1764568590837,2025-12-01T05:56:30.837000+00:00,SYN.ETH-3DEC25,2828.2459,False,284,1764568591673821,1764568591674105
2025-12-01T05:56:31.526000+00:00,1764568591526,ETH,0.0003,250,0.0001,1.0,USD,1764558480000,2025-12-01T03:08:00+00:00,1764748800000,2025-12-03T08:00:00+00:00,558117,ETH-3DEC25-2750-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,2750.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2750-P,P,2750.0,2.0,81.97,"[[0.013,154.0],[0.0135,953.0],[0.014,1015.0],[0.0145,1548.0],[0.0175,338.0],[0.018,400.0],[0.0185,400.0],[0.019,400.0],[0.0195,400.0]]",154.0,0.013,935.0,0.012,78.23,"[[0.012,935.0],[0.0115,951.0],[0.011,1656.0],[0.0095,400.0],[0.009,400.0],[0.0085,400.0],[0.008,400.0],[0.0075,400.0]]",99513750735,2827.96,-0.31137,0.00206,-0.05237,-14.56441,0.75578,2827.96,ETH-3DEC25-2750-P,0.0,,80.4,0.0126,0.0555,0.0001,0.0,,open,,,,0.0,0.0,1764568590837,2025-12-01T05:56:30.837000+00:00,SYN.ETH-3DEC25,2828.2459,False,244,1764568591668339,1764568591668583
2025-12-01T05:56:31.529000+00:00,1764568591529,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557467,ETH-3DEC25-2800-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,2800.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2800-P,P,2800.0,2.0,78.85,"[[0.019,635.0],[0.0195,1030.0],[0.02,625.0],[0.0205,1429.0],[0.025,312.0],[0.0255,338.0],[0.026,340.0],[0.0265,332.0],[0.027,342.0]]",635.0,0.019,827.0,0.018,75.47,"[[0.018,827.0],[0.0175,1076.0],[0.017,305.0],[0.0165,1429.0],[0.014,332.0],[0.0135,332.0],[0.013,342.0],[0.0125,338.0],[0.012,349.0],[0.011,10.0],[0.01,10.0],[0.009,10.0],[0.008,10.0],[0.007,10.0],[0.006,10.0],[0.005,10.0],[0.004,10.0],[0.003,10.0],[0.002,4.0]]",99513747295,2827.96,-0.42044,0.00236,-0.07096,-15.51071,0.83598,2827.96,ETH-3DEC25-2800-P,0.0,0.0205,77.41,0.0186,0.0655,0.0002,643.0,0.003575,open,0.021,0.0024,365.9091,774.0,39078.14,1764568590837,2025-12-01T05:56:30.837000+00:00,SYN.ETH-3DEC25,2828.2459,False,257,1764568591674736,1764568591674993
2025-12-01T05:56:31.535000+00:00,1764568591535,ETH,0.0003,250,0.0001,1.0,USD,1764549540000,2025-12-01T00:39:00+00:00,1764748800000,2025-12-03T08:00:00+00:00,558060,ETH-3DEC25-2825-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,2825.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2825-C,C,2825.0,2.0,77.71,"[[0.024,562.0],[0.0245,346.0],[0.025,34.0],[0.026,1496.0],[0.0315,283.0],[0.032,290.0],[0.0325,285.0],[0.033,308.0],[0.0335,290.0]]",562.0,0.024,10.0,0.023,74.39,"[[0.023,10.0],[0.0225,676.0],[0.022,200.0],[0.0215,1397.0],[0.0205,100.0],[0.0185,296.0],[0.018,312.0],[0.0175,315.0],[0.017,284.0],[0.0165,282.0],[0.002,4.0]]",99513728398,2827.96,0.51941,0.00247,0.08019,-15.42498,0.85199,2827.96,ETH-3DEC25-2825-C,0.0,0.023,75.54,0.0233,0.0675,0.0004,15.0,,open,0.025,0.022,-8.0,15.0,978.3,1764568590837,2025-12-01T05:56:30.837000+00:00,SYN.ETH-3DEC25,2828.2459,False,242,1764568591678137,1764568591678379
2025-12-01T05:56:31.535000+00:00,1764568591535,ETH,0.0003,250,0.0001,1.0,USD,1764549540000,2025-12-01T00:39:00+00:00,1764748800000,2025-12-03T08:00:00+00:00,558061,ETH-3DEC25-2825-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,2825.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2825-P,P,2825.0,2.0,78.2,"[[0.023,905.0],[0.0235,984.0],[0.024,1402.0],[0.025,100.0],[0.0295,292.0],[0.03,291.0],[0.0305,290.0],[0.031,284.0],[0.0315,292.0]]",905.0,0.023,679.0,0.0215,73.22,"[[0.0215,679.0],[0.021,942.0],[0.0205,231.0],[0.02,1402.0],[0.0195,100.0],[0.017,294.0],[0.0165,286.0],[0.016,284.0],[0.0155,291.0],[0.015,291.0],[0.002,4.0]]",99513734153,2827.96,-0.48059,0.00247,-0.08127,-15.42498,0.85199,2827.96,ETH-3DEC25-2825-P,0.0,0.0235,75.54,0.0222,0.0705,0.0004,64.0,,open,0.0245,0.0235,-4.0816,64.0,4382.05,1764568590837,2025-12-01T05:56:30.837000+00:00,SYN.ETH-3DEC25,2828.2459,False,259,1764568591679056,1764568591679315
2025-12-01T05:56:31.792000+00:00,1764568591792,ETH,0.0003,250,0.0001,1.0,USD,1764547740000,2025-12-01T00:09:00+00:00,1764748800000,2025-12-03T08:00:00+00:00,558016,ETH-3DEC25-2850-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,2850.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2850-P,P,2850.0,2.0,75.83,"[[0.027,48.0],[0.0275,746.0],[0.028,34.0],[0.0285,1386.0],[0.0295,100.0],[0.0345,255.0],[0.035,253.0],[0.0355,252.0],[0.036,253.0],[0.0365,257.0]]",48.0,0.027,458.0,0.026,72.49,"[[0.026,458.0],[0.0255,114.0],[0.025,200.0],[0.024,1387.0],[0.0235,100.0],[0.02,244.0],[0.0195,248.0],[0.019,254.0],[0.0185,253.0],[0.018,256.0],[0.002,4.0],[0.0008,5.0]]",99513753213,2827.97,-0.543,0.00249,-0.09204,-15.13155,0.8479,2827.97,ETH-3DEC25-2850-P,0.0,0.0215,74.43,0.0266,0.0765,0.0008,52.0,,open,0.0215,0.0135,59.2593,52.0,2492.22,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,261,1764568591935926,1764568591936187
2025-12-01T05:56:31.793000+00:00,1764568591793,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557468,ETH-3DEC25-2900-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,2900.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2900-C,C,2900.0,2.0,73.49,"[[0.012,280.0],[0.0125,1232.0],[0.013,840.0],[0.0135,1515.0],[0.0175,341.0],[0.018,319.0],[0.0185,325.0],[0.019,331.0],[0.0195,400.0]]",280.0,0.012,1327.0,0.011,69.85,"[[0.011,1327.0],[0.0105,1018.0],[0.01,1515.0],[0.0085,400.0],[0.008,400.0],[0.0075,400.0],[0.007,400.0],[0.0065,400.0]]",99513759688,2827.97,0.33141,0.00237,0.0517,-13.3076,0.77553,2827.97,ETH-3DEC25-2900-C,0.0,0.011,71.57,0.0115,0.05,0.0001,23.0,0.043901,open,0.0605,0.0105,-81.8182,25.0,1124.5,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,264,1764568591937175,1764568591937439
2025-12-01T05:56:31.790000+00:00,1764568591790,ETH,0.0003,250,0.0001,1.0,USD,1764547740000,2025-12-01T00:09:00+00:00,1764748800000,2025-12-03T08:00:00+00:00,558015,ETH-3DEC25-2850-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,2850.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2850-C,C,2850.0,2.0,76.46,"[[0.0195,912.0],[0.02,1063.0],[0.021,1408.0],[0.0265,299.0],[0.027,330.0],[0.0275,315.0],[0.028,342.0],[0.0285,327.0]]",912.0,0.0195,15.0,0.0185,73.12,"[[0.0185,15.0],[0.018,1033.0],[0.0175,936.0],[0.017,1408.0],[0.015,328.0],[0.0145,331.0],[0.014,361.0],[0.0135,318.0],[0.013,324.0],[0.002,4.0]]",99513732113,2827.97,0.457,0.00249,0.07079,-15.13155,0.8479,2827.97,ETH-3DEC25-2850-C,0.0,0.017,74.43,0.0189,0.0615,0.0002,69.0,,open,0.0205,0.017,-15.0,79.0,3987.38,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,197,1764568591935002,1764568591935199
2025-12-01T05:56:31.794000+00:00,1764568591794,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557470,ETH-3DEC25-2950-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,2950.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2950-C,C,2950.0,2.0,72.06,"[[0.007,9.0],[0.0075,1941.0],[0.008,935.0],[0.0085,1711.0],[0.011,388.0],[0.0115,340.0],[0.012,374.0],[0.0125,390.0],[0.013,400.0],[0.014,5.0]]",9.0,0.007,1649.0,0.006,67.59,"[[0.006,1649.0],[0.0055,2867.0],[0.005,80.0],[0.0047,400.0],[0.0046,400.0],[0.0045,400.0],[0.0044,400.0],[0.0043,400.0]]",99513753401,2827.97,0.22603,0.00197,0.03541,-11.03045,0.64281,2827.97,ETH-3DEC25-2950-C,0.0,0.006,71.57,0.0069,0.0415,0.0001,34.0,0.031998,open,0.0175,0.006,-65.7143,34.0,1127.73,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,307,1764568591940462,1764568591940769
2025-12-01T05:56:31.794000+00:00,1764568591794,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557469,ETH-3DEC25-2900-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,2900.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2900-P,P,2900.0,2.0,75.78,"[[0.038,18.0],[0.0385,40.0],[0.0395,1180.0],[0.047,203.0],[0.0475,202.0]]",18.0,0.038,1198.0,0.035,64.79,"[[0.035,1198.0],[0.034,3.0],[0.0285,202.0],[0.028,201.0],[0.002,4.0]]",99513755981,2827.97,-0.66859,0.00237,-0.11399,-13.3076,0.77553,2827.97,ETH-3DEC25-2900-P,0.0,0.0255,71.57,0.0368,0.0885,0.003,153.0,0.008563,open,0.0255,0.0055,325.0,238.0,11638.82,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,245,1764568591940488,1764568591940733
2025-12-01T05:56:32.051000+00:00,1764568592051,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557471,ETH-3DEC25-2950-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,2950.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2950-P,P,2950.0,2.0,76.17,"[[0.051,18.0],[0.052,926.0],[0.063,171.0],[0.0635,170.0]]",18.0,0.051,18.0,0.0475,60.24,"[[0.0475,18.0],[0.047,927.0],[0.037,171.0],[0.0365,171.0],[0.002,4.0]]",99513646085,2827.97,-0.77397,0.00197,-0.13314,-11.03045,0.64281,2827.97,ETH-3DEC25-2950-P,0.0,0.052,71.57,0.0499,0.1035,0.009,545.0,0.013293,open,0.052,0.012,333.3333,386.0,27920.81,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,265,1764568592192030,1764568592192295
2025-12-01T05:56:32.053000+00:00,1764568592053,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557473,ETH-3DEC25-2975-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,2975.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2975-P,P,2975.0,2.0,80.59,"[[0.059,18.0],[0.0595,829.0],[0.0725,160.0],[0.073,160.0]]",18.0,0.059,18.0,0.055,60.12,"[[0.055,18.0],[0.0545,832.0],[0.0535,100.0],[0.041,161.0],[0.0405,160.0],[0.002,4.0]]",99513724998,2827.97,-0.81816,0.00173,-0.14143,-9.68387,0.56456,2827.97,ETH-3DEC25-2975-P,0.0,0.059,71.54,0.0571,0.111,0.0135,155.0,0.016352,open,0.059,0.012,257.5758,125.0,8287.59,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,266,1764568592197565,1764568592197831
2025-12-01T05:56:32.053000+00:00,1764568592053,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557472,ETH-3DEC25-2975-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,2975.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-2975-C,C,2975.0,2.0,72.95,"[[0.0055,1343.0],[0.006,1556.0],[0.0065,1809.0],[0.0085,365.0],[0.009,392.0],[0.0095,365.0],[0.01,395.0],[0.0105,344.0]]",1343.0,0.0055,108.0,0.0048,69.43,"[[0.0048,108.0],[0.0047,309.0],[0.0046,1002.0],[0.0045,1159.0],[0.0044,79.0],[0.0043,41.0],[0.0034,2274.0],[0.0033,400.0],[0.0032,400.0],[0.0031,400.0],[0.003,400.0],[0.0008,5.0]]",99513747296,2827.97,0.18184,0.00173,0.02854,-9.68387,0.56456,2827.97,ETH-3DEC25-2975-C,0.0,0.0095,71.54,0.0052,0.0375,0.0001,7.0,0.026741,open,0.012,0.0095,-20.8333,7.0,201.97,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,238,1764568592197549,1764568592197787
2025-12-01T05:56:32.054000+00:00,1764568592054,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557474,ETH-3DEC25-3000-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,3000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-3000-C,C,3000.0,2.0,72.15,"[[0.004,70.0],[0.0041,970.0],[0.0042,1190.0],[0.0043,168.0],[0.0044,119.0],[0.0045,312.0],[0.0049,1887.0],[0.0065,400.0],[0.007,400.0],[0.0075,400.0],[0.008,400.0],[0.0085,360.0]]",70.0,0.004,137.0,0.0035,69.19,"[[0.0035,137.0],[0.0034,1231.0],[0.0033,1046.0],[0.0032,224.0],[0.0031,46.0],[0.003,200.0],[0.0024,2298.0],[0.0023,400.0],[0.0022,400.0],[0.0021,478.0],[0.002,400.0]]",99513760257,2827.97,0.1434,0.00148,0.02255,-8.28,0.48361,2827.97,ETH-3DEC25-3000-C,0.0,0.0041,71.41,0.0039,0.0335,0.0001,149.0,0.022048,open,0.0065,0.0038,-36.9231,22.0,275.2,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,263,1764568592201307,1764568592201570
2025-12-01T05:56:32.055000+00:00,1764568592055,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557475,ETH-3DEC25-3000-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,3000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-3000-P,P,3000.0,2.0,79.14,"[[0.066,18.0],[0.067,769.0],[0.0835,152.0],[0.084,152.0]]",18.0,0.066,789.0,0.062,52.87,"[[0.062,789.0],[0.061,100.0],[0.045,151.0],[0.0445,152.0],[0.002,4.0]]",99513725484,2827.97,-0.8566,0.00148,-0.14886,-8.28,0.48361,2827.97,ETH-3DEC25-3000-P,0.0,0.067,71.41,0.0646,0.119,0.019,429.0,0.019975,open,0.067,0.0144,252.6316,431.0,24460.12,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,245,1764568592199050,1764568592199295
2025-12-01T05:56:32.307000+00:00,1764568592307,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557476,ETH-3DEC25-3025-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,3025.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-3025-C,C,3025.0,2.0,72.46,"[[0.003,10.0],[0.0031,535.0],[0.0032,1291.0],[0.0033,825.0],[0.0034,41.0],[0.0035,400.0],[0.0036,200.0],[0.0037,200.0],[0.0038,2153.0],[0.0039,200.0],[0.004,200.0]]",10.0,0.003,2.0,0.0026,69.65,"[[0.0026,2.0],[0.0025,404.0],[0.0024,1560.0],[0.0023,551.0],[0.0022,125.0],[0.0021,349.0],[0.002,400.0],[0.0019,200.0],[0.0018,200.0],[0.0017,400.0],[0.0016,1962.0],[0.0012,79.0]]",99513763208,2827.97,0.11196,0.00124,0.01763,-6.98521,0.4071,2827.97,ETH-3DEC25-3025-C,0.0,0.0075,71.56,0.0029,0.0305,0.0001,293.0,0.017956,open,0.0195,0.0075,-61.5385,266.0,15121.82,1764568592257,2025-12-01T05:56:32.257000+00:00,SYN.ETH-3DEC25,2828.2559,False,242,1764568592448946,1764568592449188
2025-12-01T05:56:32.313000+00:00,1764568592313,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557477,ETH-3DEC25-3025-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,3025.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-3025-P,P,3025.0,2.0,81.46,"[[0.074,18.0],[0.075,735.0],[0.1265,146.0]]",18.0,0.074,18.0,0.0705,54.74,"[[0.0705,18.0],[0.07,736.0],[0.0685,17.0],[0.026,146.0],[0.002,4.0]]",99513760624,2827.97,-0.88804,0.00124,-0.1552,-6.98521,0.4071,2827.97,ETH-3DEC25-3025-P,0.0,0.0745,71.56,0.0724,0.127,0.026,518.0,0.024199,open,0.076,0.018,210.4167,551.0,31596.68,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,288,1764568592459717,1764568592460005
2025-12-01T05:56:32.316000+00:00,1764568592316,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557479,ETH-3DEC25-3050-P,reversed,True,option,0.0003,1,put,eth_usd,ETH,ETH,day,3050.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-3050-P,P,3050.0,2.0,289.33,"[[0.135,141.0]]",141.0,0.135,141.0,0.0335,0.0,"[[0.0335,141.0],[0.002,4.0]]",99513722658,2827.97,-0.9143,0.00102,-0.16075,-5.74538,0.3347,2827.97,ETH-3DEC25-3050-P,0.0,0.024,71.59,0.0805,0.135,0.0335,21.0,0.028953,open,0.024,0.024,0.0,1.0,72.81,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,302,1764568592459229,1764568592459531
2025-12-01T05:56:32.314000+00:00,1764568592314,ETH,0.0003,250,0.0001,1.0,USD,1764403211000,2025-11-29T08:00:11+00:00,1764748800000,2025-12-03T08:00:00+00:00,557478,ETH-3DEC25-3050-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,3050.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-3050-C,C,3050.0,2.0,73.38,"[[0.0023,112.0],[0.0024,724.0],[0.0025,1097.0],[0.0026,791.0],[0.0027,130.0],[0.0028,200.0],[0.0029,200.0],[0.003,200.0],[0.0031,2193.0],[0.0032,200.0],[0.0033,200.0]]",112.0,0.0023,2.0,0.0019,70.01,"[[0.0019,2.0],[0.0018,1200.0],[0.0017,1364.0],[0.0016,76.0],[0.0015,51.0],[0.0014,351.0],[0.0013,400.0],[0.0012,400.0],[0.0011,2397.0],[0.001,400.0]]",99513753815,2827.97,0.0857,0.00102,0.01351,-5.74538,0.3347,2827.97,ETH-3DEC25-3050-C,0.0,0.0018,71.59,0.0021,0.027,0.0001,498.0,0.014394,open,0.0185,0.0018,-88.0,454.0,19927.48,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,258,1764568592466600,1764568592466858
2025-12-01T05:56:32.323000+00:00,1764568592323,ETH,0.0003,250,0.0001,1.0,USD,1764521160000,2025-11-30T16:46:00+00:00,1764748800000,2025-12-03T08:00:00+00:00,557969,ETH-3DEC25-3075-C,reversed,True,option,0.0003,1,call,eth_usd,ETH,ETH,day,3075.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",ETH,3DEC25,ETH-3DEC25-3075-C,C,3075.0,2.0,73.74,"[[0.0017,2.0],[0.0018,300.0],[0.0019,1016.0],[0.002,1024.0],[0.0021,140.0],[0.0022,35.0],[0.0023,200.0],[0.0024,200.0],[0.0025,2227.0],[0.0026,200.0],[0.0027,200.0],[0.0028,200.0]]",2.0,0.0017,1003.0,0.0013,69.54,"[[0.0013,1003.0],[0.0012,1187.0],[0.0011,454.0],[0.001,88.0],[0.0009,500.0],[0.0008,600.0],[0.0007,400.0],[0.0006,2433.0],[0.0005,400.0],[0.0001,150.0]]",99513718579,2827.97,0.06546,0.00083,0.01033,-4.31367,0.27254,2827.97,ETH-3DEC25-3075-C,0.0,0.003,71.96,0.0015,0.0245,0.0001,761.0,,open,0.0125,0.003,-73.913,771.0,27368.24,1764568591838,2025-12-01T05:56:31.838000+00:00,SYN.ETH-3DEC25,2828.2559,False,236,1764568592469022,1764568592469258
