timestamp,hyperliquid_funding_rate,lighter_funding_rate
2025-11-16 20:50:40.819432,2.69145e-05,6.7e-05
2025-11-16 20:51:40.819670,2.69145e-05,6.7e-05
2025-11-16 20:52:40.819932,2.69145e-05,6.7e-05
2025-11-16 20:58:40.821678,1.25e-05,8e-05
2025-11-16 20:59:40.822013,1.25e-05,8e-05
2025-11-16 21:00:40.822238,1.25e-05,8e-05
2025-11-16 21:01:40.822470,1.25e-05,8e-05
2025-11-16 21:02:40.822685,1.25e-05,8e-05
2025-11-16 21:03:40.822941,1.25e-05,8e-05
2025-11-16 21:04:40.823158,1.25e-05,8e-05
2025-11-16 21:05:40.823404,1.25e-05,8e-05
2025-11-16 21:06:40.823630,1.25e-05,8e-05
2025-11-16 21:07:40.823862,1.25e-05,8e-05
2025-11-16 21:08:40.824120,1.25e-05,8e-05
2025-11-16 21:09:40.824385,1.25e-05,8e-05
2025-11-16 21:10:40.824616,1.25e-05,8e-05
2025-11-16 21:11:40.824862,1.25e-05,8e-05
2025-11-16 21:12:40.825113,1.25e-05,8e-05
2025-11-16 21:13:40.825357,1.25e-05,8e-05
2025-11-16 21:14:40.825655,1.25e-05,8e-05
2025-11-16 21:15:40.825916,1.25e-05,8e-05
2025-11-16 21:16:40.826153,1.25e-05,8e-05
2025-11-16 21:17:40.826418,1.25e-05,8e-05
2025-11-16 21:18:40.826676,1.25e-05,8e-05
2025-11-16 21:19:40.826925,1.25e-05,8e-05
2025-11-16 21:20:40.827188,1.25e-05,8e-05
2025-11-16 21:21:40.827428,1.25e-05,8e-05
2025-11-16 21:22:40.827644,1.25e-05,8e-05
2025-11-16 21:26:40.956841,1.25e-05,8e-05
2025-11-16 21:27:40.957170,1.25e-05,8e-05
2025-11-16 21:28:40.957367,1.25e-05,8e-05
2025-11-16 21:29:40.957656,1.25e-05,8e-05
2025-11-16 21:30:40.957939,1.25e-05,8e-05
2025-11-16 21:31:40.958178,1.25e-05,8e-05
2025-11-16 21:32:40.958414,1.25e-05,8e-05
2025-11-16 21:33:40.958680,1.25e-05,8e-05
2025-11-16 21:34:40.958954,1.25e-05,8e-05
2025-11-16 21:35:40.959171,1.25e-05,8e-05
2025-11-16 21:36:40.959421,1.25e-05,8e-05
2025-11-16 21:37:40.959586,1.25e-05,8e-05
2025-11-16 21:38:40.959820,1.25e-05,8e-05
2025-11-16 21:39:40.960052,1.25e-05,8e-05
2025-11-16 21:40:40.960232,1.25e-05,8e-05
2025-11-16 21:41:40.960470,1.25e-05,8e-05
2025-11-16 21:42:40.960648,1.25e-05,8e-05
2025-11-16 21:43:40.960921,1.25e-05,8e-05
2025-11-16 21:44:40.961158,1.25e-05,8e-05
2025-11-16 21:45:40.961384,1.25e-05,8e-05
2025-11-16 21:46:40.961619,1.25e-05,8e-05
2025-11-16 21:47:40.961854,1.25e-05,8e-05
2025-11-16 21:48:40.962036,1.25e-05,8e-05
2025-11-16 21:49:40.962280,1.25e-05,8e-05
2025-11-16 21:50:40.962468,1.25e-05,8e-05
2025-11-16 21:51:40.962720,1.25e-05,8e-05
2025-11-16 21:52:40.962982,1.25e-05,8e-05
2025-11-16 21:53:40.963228,1.25e-05,7.900000000000001e-05
