timestamp,hyperliquid_funding_rate,lighter_funding_rate
2025-11-16 20:50:40.861646,2.0941e-06,-2e-06
2025-11-16 20:51:40.861857,2.0941e-06,-2e-06
2025-11-16 20:52:40.862090,2.0941e-06,-2e-06
2025-11-16 20:58:40.863859,6.436e-07,5e-06
2025-11-16 20:59:40.864082,6.436e-07,5e-06
2025-11-16 21:00:40.864296,6.436e-07,5e-06
2025-11-16 21:01:40.864507,6.436e-07,5e-06
2025-11-16 21:02:40.864778,6.436e-07,5e-06
2025-11-16 21:03:40.865003,6.436e-07,5e-06
2025-11-16 21:04:40.865239,6.436e-07,5e-06
2025-11-16 21:05:40.865431,6.436e-07,5e-06
2025-11-16 21:06:40.865665,6.436e-07,5e-06
2025-11-16 21:07:40.865924,6.436e-07,5e-06
2025-11-16 21:08:40.866146,6.436e-07,5e-06
2025-11-16 21:09:40.866376,6.436e-07,5e-06
2025-11-16 21:10:40.866590,6.436e-07,5e-06
2025-11-16 21:11:40.866845,6.436e-07,5e-06
2025-11-16 21:12:40.867063,6.436e-07,5e-06
2025-11-16 21:13:40.867355,6.436e-07,5e-06
2025-11-16 21:14:40.867572,6.436e-07,5e-06
2025-11-16 21:15:40.867733,6.436e-07,5e-06
2025-11-16 21:16:40.867957,6.436e-07,5e-06
2025-11-16 21:17:40.868245,6.436e-07,5e-06
2025-11-16 21:18:40.868486,6.436e-07,5e-06
2025-11-16 21:19:40.868674,6.436e-07,5e-06
2025-11-16 21:20:40.868910,6.436e-07,5e-06
2025-11-16 21:21:40.869130,6.436e-07,5e-06
2025-11-16 21:22:40.869365,6.436e-07,5e-06
2025-11-16 21:26:41.039235,6.436e-07,5e-06
2025-11-16 21:27:41.039482,6.436e-07,5e-06
2025-11-16 21:28:41.039757,6.436e-07,5e-06
2025-11-16 21:29:41.040013,6.436e-07,5e-06
2025-11-16 21:30:41.040267,6.436e-07,5e-06
2025-11-16 21:31:41.040506,6.436e-07,5e-06
2025-11-16 21:32:41.040754,6.436e-07,5e-06
2025-11-16 21:33:41.041003,6.436e-07,5e-06
2025-11-16 21:34:41.041269,6.436e-07,5e-06
2025-11-16 21:35:41.041507,6.436e-07,5e-06
2025-11-16 21:36:41.041725,6.436e-07,5e-06
2025-11-16 21:37:41.042372,6.436e-07,5e-06
2025-11-16 21:38:41.042554,6.436e-07,5e-06
2025-11-16 21:39:41.042815,6.436e-07,5e-06
2025-11-16 21:40:41.043000,6.436e-07,5e-06
2025-11-16 21:41:41.043264,6.436e-07,5e-06
2025-11-16 21:42:41.043520,6.436e-07,5e-06
2025-11-16 21:43:41.043752,6.436e-07,5e-06
2025-11-16 21:44:41.044010,6.436e-07,5e-06
2025-11-16 21:45:41.044260,6.436e-07,5e-06
2025-11-16 21:46:41.044454,6.436e-07,5e-06
2025-11-16 21:47:41.044705,6.436e-07,5e-06
2025-11-16 21:48:41.044963,6.436e-07,5e-06
2025-11-16 21:49:41.045219,6.436e-07,5e-06
2025-11-16 21:50:41.045415,6.436e-07,5e-06
2025-11-16 21:51:41.045674,6.436e-07,5e-06
2025-11-16 21:52:41.045963,6.436e-07,5e-06
2025-11-16 21:53:41.046216,-7.63e-08,8e-06
2025-11-16 21:54:41.046479,-7.63e-08,8e-06
2025-11-16 21:55:41.046732,-7.63e-08,8e-06
2025-11-16 21:56:41.046993,-7.63e-08,8e-06
2025-11-16 21:57:41.047259,-7.63e-08,8e-06
2025-11-16 21:58:41.047505,-7.63e-08,8e-06
2025-11-16 21:59:41.047753,-7.63e-08,8e-06
2025-11-16 22:00:41.048018,-7.63e-08,8e-06
2025-11-16 22:01:41.048539,-7.63e-08,8e-06
2025-11-16 22:02:41.048752,-7.63e-08,8e-06
2025-11-16 22:03:41.048958,-7.63e-08,8e-06
2025-11-16 22:04:41.049191,-7.63e-08,8e-06
2025-11-16 22:05:41.049415,-7.63e-08,8e-06
2025-11-16 22:06:41.049632,-7.63e-08,8e-06
2025-11-16 22:07:41.049849,-7.63e-08,8e-06
2025-11-16 22:08:41.050120,-7.63e-08,8e-06
2025-11-16 22:09:41.050364,-7.63e-08,8e-06
2025-11-16 22:10:41.050579,-7.63e-08,8e-06
2025-11-16 22:11:41.050814,-7.63e-08,8e-06
2025-11-16 22:12:41.051057,-7.63e-08,8e-06
2025-11-16 22:13:41.051284,-7.63e-08,8e-06
2025-11-16 22:14:41.051522,-7.63e-08,8e-06
2025-11-16 22:15:41.051694,-7.63e-08,8e-06
2025-11-16 22:16:41.051945,-7.63e-08,8e-06
2025-11-16 22:17:41.052140,-7.63e-08,8e-06
2025-11-16 22:18:41.052317,-7.63e-08,8e-06
2025-11-16 22:19:41.052544,-7.63e-08,8e-06
2025-11-16 22:20:41.052709,-7.63e-08,8e-06
2025-11-16 22:21:41.052976,-7.63e-08,8e-06
2025-11-16 22:22:41.053208,-7.63e-08,8e-06
2025-11-16 22:23:41.053445,-7.63e-08,8e-06
2025-11-16 22:24:41.053664,-7.63e-08,8e-06
2025-11-16 22:25:41.053953,-7.63e-08,8e-06
2025-11-16 22:26:41.054195,-7.63e-08,8e-06
2025-11-16 22:27:41.054445,-7.63e-08,8e-06
2025-11-16 22:28:41.054680,-7.63e-08,8e-06
2025-11-16 22:29:41.054935,-7.63e-08,8e-06
2025-11-16 22:30:41.055115,-7.63e-08,8e-06
2025-11-16 22:31:41.055359,-7.63e-08,8e-06
2025-11-16 22:32:41.055586,-7.63e-08,8e-06
2025-11-16 22:33:41.055843,-7.63e-08,8e-06
2025-11-16 22:34:41.056054,-7.63e-08,8e-06
2025-11-16 22:35:41.056276,-7.63e-08,8e-06
2025-11-16 22:36:41.056493,-7.63e-08,8e-06
2025-11-16 22:37:41.056682,-7.63e-08,8e-06
2025-11-16 22:38:41.056962,-7.63e-08,8e-06
2025-11-16 22:39:41.057213,-7.63e-08,8e-06
2025-11-16 22:40:41.057457,-7.63e-08,8e-06
2025-11-16 22:41:41.057643,-7.63e-08,8e-06
2025-11-16 22:42:41.057913,-7.63e-08,8e-06
2025-11-16 22:43:41.058128,-7.63e-08,8e-06
2025-11-16 22:44:41.058317,-7.63e-08,8e-06
2025-11-16 22:45:41.058556,-7.63e-08,8e-06
2025-11-16 22:46:41.058733,-7.63e-08,8e-06
2025-11-16 22:47:41.058974,-7.63e-08,8e-06
2025-11-16 22:48:41.059135,-7.63e-08,8e-06
2025-11-16 22:49:41.059366,-7.63e-08,8e-06
2025-11-16 22:50:41.059590,-7.63e-08,8e-06
2025-11-16 22:51:41.059826,-7.63e-08,8e-06
2025-11-16 22:52:41.060060,-7.63e-08,8e-06
2025-11-16 22:53:41.060247,7.1446e-06,-2.9999999999999997e-06
2025-11-16 22:54:41.060431,7.1446e-06,-2.9999999999999997e-06
2025-11-16 22:55:41.060664,7.1446e-06,-2.9999999999999997e-06
2025-11-16 22:56:41.060941,7.1446e-06,-2.9999999999999997e-06
2025-11-16 22:57:41.061124,7.1446e-06,-2.9999999999999997e-06
2025-11-16 22:58:41.061314,7.1446e-06,-2.9999999999999997e-06
2025-11-16 22:59:41.061551,7.1446e-06,-2.9999999999999997e-06
2025-11-16 23:00:41.061774,7.1446e-06,-2.9999999999999997e-06
2025-11-16 23:01:41.062004,7.1446e-06,-2.9999999999999997e-06
2025-11-16 23:02:41.062225,7.1446e-06,-2.9999999999999997e-06
2025-11-16 23:03:41.062448,7.1446e-06,-2.9999999999999997e-06
2025-11-16 23:04:41.062697,7.1446e-06,-2.9999999999999997e-06
2025-11-16 23:05:41.062976,7.1446e-06,-2.9999999999999997e-06
2025-11-16 23:06:41.063147,7.1446e-06,-2.9999999999999997e-06
2025-11-16 23:07:41.063381,7.1446e-06,-2.9999999999999997e-06
2025-11-16 23:08:41.063609,7.1446e-06,-2.9999999999999997e-06
