timestamp,hyperliquid_funding_rate,lighter_funding_rate
2025-11-08 16:30:38.351411,1.25e-05,0.0012
2025-11-08 16:31:38.351680,1.25e-05,0.0012
2025-11-08 16:32:38.351971,1.25e-05,0.0012
2025-11-08 16:33:38.352247,1.25e-05,0.0012
2025-11-08 16:34:38.352526,1.25e-05,0.0012
2025-11-08 16:35:38.352789,1.25e-05,0.0012
2025-11-08 16:36:38.353038,1.25e-05,0.0012
2025-11-08 16:37:38.353334,1.25e-05,0.0012
2025-11-08 16:38:38.353542,1.25e-05,0.0012
2025-11-08 16:39:38.353791,1.25e-05,0.0012
2025-11-08 16:40:38.354038,1.25e-05,0.0012
2025-11-08 16:41:38.354302,1.25e-05,0.0012
2025-11-08 16:42:38.354548,1.25e-05,0.0012
2025-11-08 16:43:38.354793,1.25e-05,0.0012
2025-11-08 16:44:38.355064,1.25e-05,0.0012
2025-11-08 16:45:38.355317,1.25e-05,0.0012
2025-11-08 16:46:38.355592,1.25e-05,0.0012
2025-11-08 16:47:38.355816,1.25e-05,0.0012
2025-11-08 16:48:38.356043,1.25e-05,0.0012
2025-11-08 16:49:38.356324,1.25e-05,0.0012
2025-11-08 16:50:38.356564,1.25e-05,0.0012
2025-11-08 16:51:38.357038,1.25e-05,0.0012
2025-11-08 16:52:38.357268,1.25e-05,0.0012
2025-11-08 16:53:38.357522,1.25e-05,0.0012
2025-11-08 16:54:38.357762,1.25e-05,0.0012
2025-11-08 16:55:38.357994,1.25e-05,0.0012
2025-11-08 16:56:38.358232,1.25e-05,0.0012
2025-11-08 16:57:38.358487,1.25e-05,0.0012
2025-11-08 16:58:38.358731,1.25e-05,0.0012
2025-11-08 16:59:38.358976,1.25e-05,0.0012
2025-11-08 17:00:38.359209,1.25e-05,0.0012
2025-11-08 17:01:38.359451,1.25e-05,0.0012
2025-11-08 17:02:38.359705,1.25e-05,0.0012
2025-11-08 17:03:38.359985,1.25e-05,0.0012
2025-11-08 17:04:38.360258,1.25e-05,0.0012
2025-11-08 17:05:38.360498,1.25e-05,0.0012
2025-11-08 17:06:38.360688,1.25e-05,0.0012
2025-11-08 17:07:38.360972,1.25e-05,0.0012
2025-11-08 17:08:38.361226,1.25e-05,0.0012
2025-11-08 17:09:38.361491,1.25e-05,0.0012
2025-11-08 17:10:38.361720,1.25e-05,0.0012
2025-11-08 17:11:38.361975,1.25e-05,0.0012
2025-11-08 17:12:38.362236,1.25e-05,0.0012
2025-11-08 17:13:38.362477,1.25e-05,0.0012
2025-11-08 17:14:38.362730,1.25e-05,0.0012
2025-11-08 17:15:38.362974,1.25e-05,0.0012
2025-11-08 17:16:38.363219,1.25e-05,0.0012
2025-11-08 17:17:38.363448,1.25e-05,0.0012
2025-11-08 17:18:38.363689,1.25e-05,0.0012
2025-11-08 17:19:38.363969,1.25e-05,0.0012
2025-11-08 17:20:38.364206,1.25e-05,0.0012
2025-11-08 17:21:38.364459,1.25e-05,0.0012
2025-11-08 17:22:38.364655,1.25e-05,0.0012
2025-11-08 17:23:38.364950,1.25e-05,0.0012
2025-11-08 17:24:38.365144,1.25e-05,0.0012
2025-11-08 17:25:38.365407,1.25e-05,0.0012
2025-11-08 17:26:38.365602,1.25e-05,0.0012
2025-11-08 17:27:38.365856,1.25e-05,0.0012
2025-11-08 17:28:38.366090,1.25e-05,0.0012
2025-11-08 17:29:38.366331,1.25e-05,0.0012
2025-11-08 17:30:38.366593,1.25e-05,0.0012
2025-11-08 17:31:38.366845,1.25e-05,0.0012
2025-11-08 17:32:38.367023,1.25e-05,0.0012
2025-11-08 17:33:38.367262,1.25e-05,0.0012
2025-11-08 17:34:38.367542,1.25e-05,0.0012
2025-11-08 17:35:38.367791,1.25e-05,0.0012
2025-11-08 17:36:38.368085,1.25e-05,0.0012
2025-11-08 17:37:38.368305,1.25e-05,0.0012
2025-11-08 17:38:38.368590,1.25e-05,0.0012
2025-11-08 17:39:38.368828,1.25e-05,0.0012
2025-11-08 17:40:38.369101,1.25e-05,0.0012
2025-11-08 17:41:38.369350,1.25e-05,0.0012
2025-11-08 17:42:38.369602,1.25e-05,0.0012
2025-11-08 17:43:38.369834,1.25e-05,0.0012
2025-11-08 17:44:38.370088,1.25e-05,0.0012
2025-11-08 17:45:38.370340,1.25e-05,0.0012
2025-11-08 17:46:38.370593,1.25e-05,0.0012
2025-11-08 17:47:38.370843,1.25e-05,0.0012
2025-11-08 17:48:38.371085,1.25e-05,0.0012
2025-11-08 17:49:38.371320,1.25e-05,0.0012
