timestamp,action,hours_open,x_exchange,y_exchange,x_price,y_price,x_funding_rate,y_funding_rate,receiver,x_is_long,y_is_long,exit_reason,reason
2025-11-17 06:41:02.778009,enter,0.0,hyperliquid,lighter,94996.0,94939.0,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:42:02.778298,hold,0.016666746944444446,hyperliquid,lighter,94965.0,94923.4,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:43:02.778565,hold,0.03333348777777778,hyperliquid,lighter,94951.0,94917.3,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:44:02.778837,hold,0.05000023000000001,hyperliquid,lighter,94948.0,94933.3,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:45:02.779121,hold,0.06666697555555556,hyperliquid,lighter,94975.0,94942.2,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:46:02.779368,hold,0.08333371083333332,hyperliquid,lighter,94975.0,94970.9,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:47:02.779646,hold,0.10000045472222223,hyperliquid,lighter,94995.0,95008.1,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:48:02.779965,hold,0.11666721000000001,hyperliquid,lighter,95028.0,94999.0,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:49:02.780224,hold,0.1333339486111111,hyperliquid,lighter,95025.0,95006.3,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:50:02.780492,hold,0.15000068972222222,hyperliquid,lighter,95021.0,95045.3,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:51:02.780721,hold,0.16666741999999998,hyperliquid,lighter,95060.0,95115.7,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:52:02.780957,hold,0.1833341522222222,hyperliquid,lighter,95142.0,95145.5,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:53:02.781190,hold,0.20000088361111112,hyperliquid,lighter,95155.0,95268.5,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:54:02.781461,hold,0.21666762555555558,hyperliquid,lighter,95293.0,95214.0,1.25e-05,0.0012,y,True,False,,
2025-11-17 06:55:02.781714,hold,0.2333343625,hyperliquid,lighter,95248.0,95236.2,1.25e-05,0.0012,y,True,False,,
