timestamp,hyperliquid_funding_rate,lighter_funding_rate
2025-11-21 07:30:06.635755,1.25e-05,-1e-06
2025-11-21 07:31:06.636036,1.25e-05,-1e-06
2025-11-21 07:32:06.636325,1.25e-05,-1e-06
2025-11-21 07:33:06.636538,1.25e-05,-1e-06
2025-11-21 07:34:06.636813,1.25e-05,-1e-06
2025-11-21 07:35:06.637047,1.25e-05,-1e-06
2025-11-21 07:36:06.637330,1.25e-05,-1e-06
2025-11-21 07:37:06.637583,1.25e-05,-1e-06
2025-11-21 07:38:06.637849,1.25e-05,-1e-06
2025-11-21 07:39:06.638091,1.25e-05,-1e-06
2025-11-21 07:40:06.638348,1.25e-05,-1e-06
2025-11-21 07:41:06.638608,1.25e-05,-1e-06
2025-11-21 07:42:06.638849,1.25e-05,-1e-06
2025-11-21 07:43:06.639106,1.25e-05,-1e-06
2025-11-21 07:44:06.639381,1.25e-05,-1e-06
2025-11-21 07:45:06.639589,1.25e-05,-1e-06
2025-11-21 07:46:06.639832,1.25e-05,-1e-06
2025-11-21 07:47:06.640081,1.25e-05,-1e-06
2025-11-21 07:48:06.640358,1.25e-05,-1e-06
2025-11-21 07:49:06.640611,1.25e-05,-1e-06
2025-11-21 07:50:06.640852,1.25e-05,-1e-06
2025-11-21 07:51:06.641093,1.25e-05,-1e-06
2025-11-21 07:52:06.641594,1.25e-05,-1e-06
2025-11-21 07:53:06.641756,1.25e-05,-1e-06
2025-11-21 07:54:06.642009,-3.66902e-05,-3.4e-05
2025-11-21 07:55:06.642196,-3.66902e-05,-3.4e-05
2025-11-21 07:56:06.642439,-3.66902e-05,-3.4e-05
2025-11-21 07:57:06.642633,-3.66902e-05,-3.4e-05
2025-11-21 07:58:06.642819,-3.66902e-05,-3.4e-05
2025-11-21 07:59:06.642999,-3.66902e-05,-3.4e-05
2025-11-21 08:00:06.643173,-3.66902e-05,-3.4e-05
2025-11-21 08:01:06.643380,-3.66902e-05,-3.4e-05
2025-11-21 08:02:06.643566,-3.66902e-05,-3.4e-05
2025-11-21 08:03:06.643792,-3.66902e-05,-3.4e-05
2025-11-21 08:04:06.643973,-3.66902e-05,-3.4e-05
2025-11-21 08:05:06.644139,-3.66902e-05,-3.4e-05
2025-11-21 08:06:06.644371,-3.66902e-05,-3.4e-05
2025-11-21 08:07:06.644568,-3.66902e-05,-3.4e-05
2025-11-21 08:08:06.644756,-3.66902e-05,-3.4e-05
2025-11-21 08:09:06.644988,-3.66902e-05,-3.4e-05
2025-11-21 08:10:06.645228,-3.66902e-05,-3.4e-05
2025-11-21 08:11:06.645466,-3.66902e-05,-3.4e-05
2025-11-21 08:12:06.645735,-3.66902e-05,-3.4e-05
2025-11-21 08:13:06.645922,-3.66902e-05,-3.4e-05
2025-11-21 08:14:06.646146,-3.66902e-05,-3.4e-05
2025-11-21 08:15:06.646375,-3.66902e-05,-3.4e-05
2025-11-21 08:16:06.646613,-3.66902e-05,-3.4e-05
2025-11-21 08:17:06.646794,-3.66902e-05,-3.4e-05
2025-11-21 08:18:06.647027,-3.66902e-05,-3.4e-05
2025-11-21 08:19:06.647262,-3.66902e-05,-3.4e-05
2025-11-21 08:20:06.647498,-3.66902e-05,-3.4e-05
2025-11-21 08:21:06.647733,-3.66902e-05,-3.4e-05
2025-11-21 08:22:06.647896,-3.66902e-05,-3.4e-05
2025-11-21 08:23:06.648086,-3.66902e-05,-3.4e-05
2025-11-21 08:24:06.648287,-3.66902e-05,-3.4e-05
2025-11-21 08:25:06.648478,-3.66902e-05,-3.4e-05
2025-11-21 08:26:06.648685,-3.66902e-05,-3.4e-05
2025-11-21 08:27:06.648865,-3.66902e-05,-3.4e-05
2025-11-21 08:28:06.649076,-3.66902e-05,-3.4e-05
2025-11-21 08:29:06.649345,-3.66902e-05,-3.4e-05
2025-11-21 08:30:06.649569,-3.66902e-05,-3.4e-05
2025-11-21 08:31:06.649745,-3.66902e-05,-3.4e-05
2025-11-21 08:32:06.649928,-3.66902e-05,-3.4e-05
2025-11-21 08:33:06.650156,-3.66902e-05,-3.4e-05
2025-11-21 08:34:06.650396,-3.66902e-05,-3.4e-05
2025-11-21 08:35:06.650573,-3.66902e-05,-3.4e-05
2025-11-21 08:36:06.650770,-3.66902e-05,-3.4e-05
2025-11-21 08:37:06.650949,-3.66902e-05,-3.4e-05
2025-11-21 08:38:06.651185,-3.66902e-05,-3.4e-05
2025-11-21 08:39:06.651505,-3.66902e-05,-3.4e-05
2025-11-21 08:40:06.651690,-3.66902e-05,-3.4e-05
2025-11-21 08:41:06.651915,-3.66902e-05,-3.4e-05
2025-11-21 08:42:06.652152,-3.66902e-05,-3.4e-05
2025-11-21 08:43:06.652395,-3.66902e-05,-3.4e-05
2025-11-21 08:44:06.652643,-3.66902e-05,-3.4e-05
2025-11-21 08:45:06.652864,-3.66902e-05,-3.4e-05
2025-11-21 08:46:06.653088,-3.66902e-05,-3.4e-05
2025-11-21 08:47:06.653279,-3.66902e-05,-3.4e-05
2025-11-21 08:48:06.653500,-3.66902e-05,-3.4e-05
2025-11-21 08:49:06.653723,-3.66902e-05,-3.4e-05
2025-11-21 08:50:06.653906,-3.66902e-05,-3.4e-05
2025-11-21 08:51:06.654131,-3.66902e-05,-3.4e-05
2025-11-21 08:52:06.654340,-3.66902e-05,-3.4e-05
2025-11-21 08:53:06.654560,-3.66902e-05,-3.4e-05
2025-11-21 08:54:06.654782,-3.83475e-05,-5.4999999999999995e-05
2025-11-21 08:55:06.654993,-3.83475e-05,-5.4999999999999995e-05
2025-11-21 08:56:06.655237,-3.83475e-05,-5.4999999999999995e-05
2025-11-21 08:57:06.655466,-3.83475e-05,-5.4999999999999995e-05
2025-11-21 08:58:06.655691,-3.83475e-05,-5.4999999999999995e-05
2025-11-21 08:59:06.655911,-3.83475e-05,-5.4999999999999995e-05
